,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
143,12192,86845.09906443709,36111.946190385934,0.0,1498.5313539308358,699.2125843820696,620.0212963606735
144,12216,72264.9411080998,21388.15481313326,1178.8377286441137,4541.074885614384,893.9269392768166,0.0
145,12240,71743.09746884767,18531.045001007107,0.0,473.13931994922643,1662.9548295875002,1801.218167333902
146,12264,87249.78358326168,14203.007507672675,47.48237989842528,1972.8890909538186,619.8133563708361,2423.1603195463817
147,12288,82310.91487778987,17043.773482821423,526.5102375050592,4409.393394894405,504.5848784794921,0.0
148,12312,85061.81798735571,27223.901023176564,12058.077912153862,0.0,398.722738110691,0.0
149,12336,91479.9799582792,32137.752035249265,0.0,0.0,1240.123796715491,0.0
150,12360,86111.33542960821,32446.242255037065,431.8770224103655,1067.6455324925057,375.7673689768719,0.0
151,12384,71630.9675744644,20895.98948706787,10110.222476169343,5723.441209100563,0.0,0.0
152,12408,97863.7623964405,19754.738553368275,11377.255796230176,5100.19872875281,997.2808037797267,0.0
153,12432,77416.28951687603,34836.14188570568,10970.098777877478,5526.070615813391,0.0,0.0
154,12456,79731.1991944805,28092.828605225164,12913.020265725449,5574.387146321812,0.0,0.0
155,12480,79725.72383048803,25677.706550414296,13980.471758603997,6485.231323226417,664.4921427556137,0.0
156,12504,66569.81879693664,17116.10711797225,18123.73863598672,4498.0337426225215,981.5885151746651,0.0
157,12528,87542.23404853628,26267.673816246628,16415.98317387938,3855.170696885834,1626.3272743805564,0.0
158,12552,78882.34299684722,25444.93561723965,13286.462061424982,3650.0814481056696,1143.2229192999987,0.0
159,12576,90046.10767294523,33566.19832791505,11209.648050560565,5569.938251735229,0.0,0.0
160,12600,85212.34468429784,32535.448381239934,9317.656025267737,5166.62364681463,0.0,0.0
161,12624,87426.5603327947,35683.11618192404,9257.368948052594,3819.136677508286,1521.1506972860716,859.1497323685467
162,12648,100558.5471300467,33144.8364505479,16932.469629161293,3764.935906587998,1262.2373018537949,0.0
163,12672,100609.91210371815,27014.914967200588,17429.539840186608,4979.310291209655,668.3019702557904,0.0
164,12696,106492.53262500351,31851.18738755393,16495.435877306463,5563.662279081892,1290.6542328158193,0.0
165,12720,107252.76901794499,33740.39593666548,14171.322300585001,4588.457015440137,0.0,397.3588272240088
166,12744,97548.91336337011,29483.48820171034,17928.489891051104,4558.913603769341,1204.7475451123528,0.0
167,12768,92618.17454923608,26618.362905642694,20816.792460382916,3278.252523423257,1400.453856672647,527.186563481996
168,12792,104465.1695777317,23130.513893671938,20578.663052368873,3252.9142716216975,1802.8555378318304,0.0
169,12816,99624.60799255826,26450.271762252247,16294.096950777524,5712.345872391977,0.0,0.0
170,12840,93200.50930615416,35531.31522913642,16387.12178518367,6267.038759230703,0.0,0.0
171,12864,84636.31947118498,26974.034169532868,19708.287529391535,5675.472526456904,0.0,0.0
172,12888,98032.37594791072,30770.34905998542,16070.703913547375,5133.913158795867,0.0,0.0
173,12912,78971.38039883683,28632.505250154252,14740.325512931822,5303.893913612508,1547.7949738300242,0.0
174,12936,77358.59737846759,30248.154515492926,13357.873216910051,5160.381928825575,0.0,896.0232351429524
175,12960,74399.65633310907,30030.586981254604,16193.616853457674,5151.486253227705,0.0,0.0
176,12984,83153.9595585338,24262.13968483635,7383.819273177927,6721.487322928888,0.0,1805.6092449971984
177,13008,93524.40230332132,25523.995940452394,11528.622953070539,6015.634781448624,0.0,2954.564015752888
178,13032,102447.46732269089,14430.839897562226,12671.238713860601,4432.083304913953,1940.3074692180044,0.0
179,13056,104616.98243956538,26173.57028906672,12649.557893369882,5352.801260815393,1623.704413163026,0.0
180,13080,91635.02505644519,22440.52357639005,12176.033421901731,5369.892153675286,0.0,0.0
181,13104,89241.70931722948,19731.603247662497,13241.980220177102,3902.0105414933687,0.0,0.0
182,13128,70165.80934041372,20185.547163630825,10599.710088507178,6013.701845021404,0.0,0.0
183,13152,78088.97009789522,20137.655137750648,11222.501731877102,3899.615112193345,0.0,580.5893597557332
184,13176,72440.36878516237,0.0,16520.226567015387,2481.64938315522,0.0,1581.9613571384257
185,13200,33274.37191063374,0.0,9327.072855792863,2993.2221508751863,0.0,82.84725003662406
186,13224,68268.97359050518,9759.879198651164,11682.963414423313,4341.707382122457,0.0,0.0
187,13248,74995.9426980174,4636.565187056485,14455.285949798963,3550.5705180813693,0.0,939.9720702300511
188,13272,84757.7641773364,5836.048026351498,11196.625896206971,4172.372653153265,0.0,537.9053048589138
189,13296,67515.71586801275,21314.443262053126,15646.73017598636,5989.205650988917,0.0,0.0
190,13320,68102.71807328213,17745.426633846513,9669.22790088503,6238.315391717083,0.0,1029.7950329871992
191,13344,78011.79098743398,22638.886388860417,12499.073223885716,7357.676718422994,0.0,0.0
192,13368,76295.53106242855,25041.382000183905,10214.545086890277,6126.291335653012,0.0,818.769882124853
193,13392,74802.36552989244,22897.703943474364,10163.63514053629,4057.103772128222,0.0,0.0
194,13416,75107.15753081668,25533.132974017797,11440.16159231696,3761.271448967177,0.0,200.6211209519218
195,13440,53583.45261943075,18604.04404667442,8810.948710192857,6515.725827602091,0.0,0.0
196,13464,69563.44889009434,25907.483957302065,5993.4902472595295,6631.175143062314,0.0,201.225690736699
197,13488,67465.56386789386,27123.59685595076,14898.406958400767,6504.6454879805915,0.0,0.0
198,13512,83741.13416018091,28389.66719866408,10039.382108131602,7173.101860751935,0.0,335.811360873813
199,13536,55895.255906567836,23329.862756371986,8219.235100967066,7481.0135461652535,0.0,113.41561466405676
200,13560,74673.31935260144,12057.751999282436,12839.817210998724,5482.234359791357,0.0,1926.810143605881
201,13584,58572.05784492895,9337.070493813724,9273.494500339406,4807.994298703103,0.0,1353.4463587510502
202,13608,49486.05001417043,21601.13588603572,8888.56281789238,5704.148021998995,0.0,0.0
203,13632,59416.002871329336,16141.587589923029,10318.661188962307,7206.60479938306,0.0,0.0
204,13656,64406.189565186025,20450.875505413784,6903.803528933811,6693.35327995031,0.0,1201.0088018372628
205,13680,69544.34026201713,10679.36674987337,11579.750943125806,7768.490845525619,0.0,313.0605812335644
206,13704,72370.25511988245,18739.324912248798,9497.567938704684,7653.262402721215,0.0,0.0
207,13728,71024.73749398091,9017.387749156242,11069.952760501332,6513.513770570051,0.0,596.1059746624683
208,13752,57679.97724981478,16270.84770136222,10296.732294684909,6446.012808525065,0.0,0.0
209,13776,39891.17200717008,17605.079547998746,10024.201585200193,7886.7682715869605,0.0,740.5833690777209
210,13800,51437.22531344702,19752.55003310275,9334.627891738637,4960.769669391482,0.0,0.0
211,13824,41849.6364848863,21280.92417611995,15208.086989118361,6194.322071326253,1370.8219886163424,0.0
212,13848,64281.8603737892,27547.486362211777,0.0,7684.783170246594,670.0158832396726,4647.892370574133
213,13872,44862.69807225446,22155.69796809277,9750.291593973012,3595.26460306848,1434.3085619842484,2959.675096052478
214,13896,59001.83012859526,17817.446588829676,0.0,3802.5940897283936,1472.4025856502396,4425.967917378237
215,13920,55827.547642353544,27989.304183026332,0.0,6296.987271358304,1406.0112753846977,4174.262097800025
216,13944,54136.46812163597,23569.649902718542,0.0,5822.516572624577,1257.7978926436278,2013.691582452298
217,13968,67706.99887624558,25863.083877330067,0.0,6458.51783378501,1428.94946443518,1951.2491513570487
218,13992,58978.26250675402,26501.378386924072,0.0,8061.32789895829,0.0,3425.056994519012
219,14016,47764.5514860128,22719.58266021726,0.0,6052.544313077458,1042.3874080711516,3149.7968253798012
220,14040,52170.86646475503,30949.40385918446,0.0,6353.011479025876,719.5883076689743,1841.0451540162933
221,14064,53046.489037003026,28123.928085201533,0.0,7265.12102568039,809.1285426609238,3957.741633592101
222,14088,53571.33818068757,20391.654894276377,0.0,4442.604629376793,1333.8693261464846,3373.549120035994
223,14112,58598.054692251724,19099.638638902295,0.0,5149.569393047316,282.5401978937909,3919.068957076534
224,14136,74150.50525217401,18740.188046971845,0.0,3645.8345004193134,199.2065908711417,2126.9678966200786
225,14160,44742.91677024381,13358.459556136731,0.0,5374.713490117752,1341.8241253850956,2176.092946061728
226,14184,61862.10337223201,10417.950330231595,1443.5124033721522,6897.409642489581,1759.084564034687,500.1930687262249
227,14208,72225.82396332864,20248.091006591378,1103.7020100797836,7389.131485762815,472.3895693585446,2183.6936118698236
228,14232,69438.19656481042,19219.14309289069,0.0,6918.496177751566,827.4838901735409,4805.290850084309
229,14256,66564.46877727345,33091.992206955845,0.0,7285.267299483156,942.1333342008718,3468.2093442023906
230,14280,44767.747505485306,30540.262995497695,0.0,5300.79163150214,1268.4139735293695,3362.7717842629936
231,14304,51926.017652288945,25276.950785799818,11402.517096573194,5350.63163531867,1477.207647544856,1289.8918928198143
232,14328,60934.02430381126,29992.100762744172,13810.844900156766,5855.589805482505,980.2753777051965,679.1214734632545
233,14352,69957.64853604714,33274.4713802498,0.0,6076.214065261323,1203.3642167848564,0.0
234,14376,37109.730129281364,23930.917368681847,0.0,3501.714045423792,0.0,0.0
235,14400,27937.884725571974,19938.518084364267,0.0,3166.6525812197933,0.0,4146.333862998038
236,14424,56700.85025397306,16309.63963400199,10933.943607272167,4128.623889070963,1153.7100406287211,1184.1919639411833
237,14448,50057.001837867596,8444.369140698689,13207.103512817572,5634.006404131287,594.3316638101531,1370.2620158195018
238,14472,65023.82945687243,8036.580755385601,14050.432923372857,4422.409770625656,36.883381645061434,1033.3944295649317
239,14496,72167.12347641867,18870.476854152384,15749.636652304529,6325.216477174537,1264.5821492672292,1467.7338590812712
240,14520,46222.18171248783,26939.103859797324,0.0,6080.020623394209,555.2991533486338,1683.0492697059694
241,14544,61443.998964490434,25669.08791348769,0.0,2596.8736409015687,0.0,0.0
242,14568,67945.39869679301,21601.48725505294,0.0,5262.003216376122,811.4461062915118,0.0
243,14592,51323.24477449285,13394.49361361337,0.0,860.109487465134,0.0,5816.821298816227
244,14616,34158.78089925547,18821.565804379956,15439.025635799644,3415.1729190026235,358.8458089927523,6010.269498680531
245,14640,35513.51620045131,15409.759303194653,13638.801040841701,3106.7457867005637,0.0,0.0
246,14664,5009.268436875772,16902.498531268535,0.0,2848.0983899792345,289.86011098044753,5258.834288972871
247,14688,28804.57685646981,24883.777261595707,9960.746742638348,5302.6054544560675,128.15936104450438,4985.587591829789
248,14712,13715.974899941904,18846.28337014822,0.0,3065.656904933979,50.014619929673984,6557.405633059672
249,14736,29041.871968368072,7080.713104741542,0.0,2702.4582982931156,0.0,490.9601169932614
250,14760,33305.01900814402,6538.768991220688,12360.29881530564,2697.066079622723,31.604065413005145,4448.48948163296
251,14784,35229.84558958554,14308.871512497859,13503.497661592763,3574.2277045324963,0.0,5811.7251999083355
252,14808,38543.63303576205,14690.945927470584,13186.515823015501,5389.4716544013545,83.76580885288564,6842.435614283024
253,14832,32195.420288477006,11900.191838819144,8508.176733330589,1279.6656139076908,341.55918361231204,6918.025826556404
254,14856,38785.064551999305,10315.026617923988,9473.363670636832,4799.5147702075965,0.0,1264.0259577219092
255,14880,42258.48582289017,23603.81887395908,9074.383060010245,5091.941726341685,0.0,0.0
256,14904,48893.338132618235,20599.600012671537,9295.237414809068,4810.8980731617,0.0,1420.9300829272545
257,14928,38639.19541358873,9638.359618334733,14796.055522047689,5278.340556974887,0.0,0.0
258,14952,37325.55731714669,6714.625774505988,5254.845587009521,6177.6955951433565,0.0,338.2504216737173
259,14976,45891.63337160666,9310.232747032405,8575.475938711163,6904.708195533098,0.0,1048.571558477895
260,15000,34602.10108761782,11107.445380280398,0.0,3750.3485498405357,0.0,5813.930413269594
261,15024,34061.4574823169,18281.516856350878,0.0,4233.579873119335,0.0,1353.504079188183
262,15048,59649.02472023477,10713.96373961394,6808.389682696504,3265.384609657492,0.0,821.6117248371522
263,15072,72971.03538068,14855.533703763103,10585.125617542788,2617.1385940470573,0.0,7716.867351270557
264,15096,62207.11673082784,14283.04680756819,0.0,1534.0510940652543,0.0,6809.758716609518
265,15120,50422.64172907789,20486.673621895457,0.0,3408.728414419471,0.0,0.0
266,15144,41486.06356569776,18177.716351852567,0.0,3264.2498393042906,352.45684182165024,7165.089216915669
267,15168,46326.055736804425,15628.354014341374,9991.574612485058,2060.3431014857024,401.66202964766075,6271.8819329190865
268,15192,41521.953276112596,15622.76887851059,13651.33207542909,3361.0513960630788,0.0,362.45029149148417
269,15216,36693.270520093996,19697.315561341416,12628.171663172101,2898.7371187457366,0.0,7523.491072252089
270,15240,50069.29480818466,10943.39216402666,0.0,1464.6374949606743,0.0,420.7875555576713
271,15264,86083.87109269686,18673.305141376517,0.0,2340.803934569659,0.0,0.0
272,15288,66322.36636258313,10164.348441432892,0.0,1890.6606794181694,0.0,0.0
273,15312,54103.31321929362,11957.042747551091,10066.804356075154,2819.287504145045,863.8741259663295,341.88772612458513
274,15336,55738.95423379045,18289.647245345386,14121.885444487656,3718.7829807908925,443.3312139324164,0.0
275,15360,65777.09939431239,21984.546801035984,12944.049758225665,1266.8031554057497,188.30991056109548,0.0
276,15384,48278.35271643564,14025.251890658725,13442.512625800544,2966.3078840845023,443.1674989453946,658.9536583724771
277,15408,51270.11957950087,6127.03203924308,12297.307676104962,2655.807043876634,0.0,0.0
278,15432,71154.36598692661,13654.17378498695,10190.520255487667,3852.938144785714,12.209859393961807,862.8075520512307
279,15456,61027.562450028156,19688.614245822588,9803.323733951562,52.26472736834012,0.0,7439.070566479864
280,15480,42672.7811914243,17696.30619833589,11459.689456590999,0.0,227.13952630005883,4998.85173801386
281,15504,42119.07128281573,17165.274729137745,15529.821862696934,4434.18252890367,636.4152873809401,659.0616092604967
282,15528,55368.65136681107,18685.54733129924,17412.453309905657,2823.0785255711244,1026.913303047665,281.3584563404181
283,15552,52415.77978996533,28004.348042204638,11030.168389072205,4596.526883255512,1456.0719220520193,706.0629386350295
284,15576,48988.105121244305,32156.201426417276,14958.080121191799,4579.75127053006,938.2734341596909,1061.6204707789489
