,Source,Sink,Time,Value
1433,SDGE,PNW,66,0.0
1434,SDGE,PNW,67,0.0
1435,SDGE,PNW,68,0.0
1436,SDGE,PNW,69,0.0
1437,SDGE,PNW,70,0.0
1438,SDGE,PNW,71,0.0
1439,SDGE,PNW,72,0.0
1440,PGE_bay,SCE,49,0.0
1441,PGE_bay,SCE,50,0.0
1442,PGE_bay,SCE,51,0.0
1443,PGE_bay,SCE,52,0.0
1444,PGE_bay,SCE,53,0.0
1445,PGE_bay,SCE,54,0.0
1446,PGE_bay,SCE,55,0.0
1447,PGE_bay,SCE,56,0.0
1448,PGE_bay,SCE,57,0.0
1449,PGE_bay,SCE,58,0.0
1450,PGE_bay,SCE,59,0.0
1451,PGE_bay,SCE,60,0.0
1452,PGE_bay,SCE,61,0.0
1453,PGE_bay,SCE,62,0.0
1454,PGE_bay,SCE,63,0.0
1455,PGE_bay,SCE,64,0.0
1456,PGE_bay,SCE,65,0.0
1457,PGE_bay,SCE,66,0.0
1458,PGE_bay,SCE,67,0.0
1459,PGE_bay,SCE,68,0.0
1460,PGE_bay,SCE,69,0.0
1461,PGE_bay,SCE,70,0.0
1462,PGE_bay,SCE,71,0.0
1463,PGE_bay,SCE,72,0.0
1464,PGE_bay,SDGE,49,0.0
1465,PGE_bay,SDGE,50,0.0
1466,PGE_bay,SDGE,51,0.0
1467,PGE_bay,SDGE,52,0.0
1468,PGE_bay,SDGE,53,0.0
1469,PGE_bay,SDGE,54,0.0
1470,PGE_bay,SDGE,55,0.0
1471,PGE_bay,SDGE,56,0.0
1472,PGE_bay,SDGE,57,0.0
1473,PGE_bay,SDGE,58,0.0
1474,PGE_bay,SDGE,59,0.0
1475,PGE_bay,SDGE,60,0.0
1476,PGE_bay,SDGE,61,0.0
1477,PGE_bay,SDGE,62,0.0
1478,PGE_bay,SDGE,63,0.0
1479,PGE_bay,SDGE,64,0.0
1480,PGE_bay,SDGE,65,0.0
1481,PGE_bay,SDGE,66,0.0
1482,PGE_bay,SDGE,67,0.0
1483,PGE_bay,SDGE,68,0.0
1484,PGE_bay,SDGE,69,0.0
1485,PGE_bay,SDGE,70,0.0
1486,PGE_bay,SDGE,71,0.0
1487,PGE_bay,SDGE,72,0.0
1488,PGE_bay,PGE_bay,49,0.0
1489,PGE_bay,PGE_bay,50,0.0
1490,PGE_bay,PGE_bay,51,0.0
1491,PGE_bay,PGE_bay,52,0.0
1492,PGE_bay,PGE_bay,53,0.0
1493,PGE_bay,PGE_bay,54,0.0
1494,PGE_bay,PGE_bay,55,0.0
1495,PGE_bay,PGE_bay,56,0.0
1496,PGE_bay,PGE_bay,57,0.0
1497,PGE_bay,PGE_bay,58,0.0
1498,PGE_bay,PGE_bay,59,0.0
1499,PGE_bay,PGE_bay,60,0.0
1500,PGE_bay,PGE_bay,61,0.0
1501,PGE_bay,PGE_bay,62,0.0
1502,PGE_bay,PGE_bay,63,0.0
1503,PGE_bay,PGE_bay,64,0.0
1504,PGE_bay,PGE_bay,65,0.0
1505,PGE_bay,PGE_bay,66,0.0
1506,PGE_bay,PGE_bay,67,0.0
1507,PGE_bay,PGE_bay,68,0.0
1508,PGE_bay,PGE_bay,69,0.0
1509,PGE_bay,PGE_bay,70,0.0
1510,PGE_bay,PGE_bay,71,0.0
1511,PGE_bay,PGE_bay,72,0.0
1512,PGE_bay,PGE_valley,49,0.0
1513,PGE_bay,PGE_valley,50,0.0
1514,PGE_bay,PGE_valley,51,0.0
1515,PGE_bay,PGE_valley,52,0.0
1516,PGE_bay,PGE_valley,53,0.0
1517,PGE_bay,PGE_valley,54,0.0
1518,PGE_bay,PGE_valley,55,0.0
1519,PGE_bay,PGE_valley,56,0.0
1520,PGE_bay,PGE_valley,57,0.0
1521,PGE_bay,PGE_valley,58,0.0
1522,PGE_bay,PGE_valley,59,0.0
1523,PGE_bay,PGE_valley,60,0.0
1524,PGE_bay,PGE_valley,61,0.0
1525,PGE_bay,PGE_valley,62,0.0
1526,PGE_bay,PGE_valley,63,0.0
1527,PGE_bay,PGE_valley,64,0.0
1528,PGE_bay,PGE_valley,65,0.0
1529,PGE_bay,PGE_valley,66,0.0
1530,PGE_bay,PGE_valley,67,0.0
1531,PGE_bay,PGE_valley,68,0.0
1532,PGE_bay,PGE_valley,69,0.0
1533,PGE_bay,PGE_valley,70,0.0
1534,PGE_bay,PGE_valley,71,0.0
1535,PGE_bay,PGE_valley,72,0.0
1536,PGE_bay,PNW,49,0.0
1537,PGE_bay,PNW,50,0.0
1538,PGE_bay,PNW,51,0.0
1539,PGE_bay,PNW,52,0.0
1540,PGE_bay,PNW,53,0.0
1541,PGE_bay,PNW,54,0.0
1542,PGE_bay,PNW,55,0.0
1543,PGE_bay,PNW,56,0.0
1544,PGE_bay,PNW,57,0.0
1545,PGE_bay,PNW,58,0.0
1546,PGE_bay,PNW,59,0.0
1547,PGE_bay,PNW,60,0.0
1548,PGE_bay,PNW,61,0.0
1549,PGE_bay,PNW,62,0.0
1550,PGE_bay,PNW,63,0.0
1551,PGE_bay,PNW,64,0.0
1552,PGE_bay,PNW,65,0.0
1553,PGE_bay,PNW,66,0.0
1554,PGE_bay,PNW,67,0.0
1555,PGE_bay,PNW,68,0.0
1556,PGE_bay,PNW,69,0.0
1557,PGE_bay,PNW,70,0.0
1558,PGE_bay,PNW,71,0.0
1559,PGE_bay,PNW,72,0.0
1560,PGE_valley,SCE,49,530.4388342911702
1561,PGE_valley,SCE,50,0.0
1562,PGE_valley,SCE,51,0.0
1563,PGE_valley,SCE,52,0.0
1564,PGE_valley,SCE,53,0.0
1565,PGE_valley,SCE,54,0.0
1566,PGE_valley,SCE,55,0.0
1567,PGE_valley,SCE,56,0.0
1568,PGE_valley,SCE,57,0.0
1569,PGE_valley,SCE,58,0.0
1570,PGE_valley,SCE,59,0.0
1571,PGE_valley,SCE,60,0.0
1572,PGE_valley,SCE,61,0.0
1573,PGE_valley,SCE,62,0.0
1574,PGE_valley,SCE,63,0.0
1575,PGE_valley,SCE,64,0.0
1576,PGE_valley,SCE,65,20.89111853025861
1577,PGE_valley,SCE,66,90.35651840860336
1578,PGE_valley,SCE,67,632.2879057414739
1579,PGE_valley,SCE,68,404.6535083519748
1580,PGE_valley,SCE,69,641.6744948708192
1581,PGE_valley,SCE,70,954.4135043215601
1582,PGE_valley,SCE,71,1721.4967106342756
1583,PGE_valley,SCE,72,1443.267217000352
1584,PGE_valley,SDGE,49,0.0
1585,PGE_valley,SDGE,50,0.0
1586,PGE_valley,SDGE,51,0.0
1587,PGE_valley,SDGE,52,0.0
1588,PGE_valley,SDGE,53,0.0
1589,PGE_valley,SDGE,54,0.0
1590,PGE_valley,SDGE,55,0.0
1591,PGE_valley,SDGE,56,0.0
1592,PGE_valley,SDGE,57,0.0
1593,PGE_valley,SDGE,58,0.0
1594,PGE_valley,SDGE,59,0.0
1595,PGE_valley,SDGE,60,0.0
1596,PGE_valley,SDGE,61,0.0
1597,PGE_valley,SDGE,62,0.0
1598,PGE_valley,SDGE,63,0.0
1599,PGE_valley,SDGE,64,0.0
1600,PGE_valley,SDGE,65,0.0
1601,PGE_valley,SDGE,66,0.0
1602,PGE_valley,SDGE,67,0.0
1603,PGE_valley,SDGE,68,0.0
1604,PGE_valley,SDGE,69,0.0
1605,PGE_valley,SDGE,70,0.0
1606,PGE_valley,SDGE,71,0.0
1607,PGE_valley,SDGE,72,0.0
1608,PGE_valley,PGE_bay,49,3414.808557021606
1609,PGE_valley,PGE_bay,50,3240.448570132304
1610,PGE_valley,PGE_bay,51,3138.1001269823223
1611,PGE_valley,PGE_bay,52,3110.0691547432752
1612,PGE_valley,PGE_bay,53,3197.477359010219
1613,PGE_valley,PGE_bay,54,3325.063854268779
1614,PGE_valley,PGE_bay,55,3624.3107700190417
1615,PGE_valley,PGE_bay,56,4099.389094959497
1616,PGE_valley,PGE_bay,57,4195.929724027907
1617,PGE_valley,PGE_bay,58,4786.030702706348
1618,PGE_valley,PGE_bay,59,4533.085240424689
1619,PGE_valley,PGE_bay,60,4482.721029950637
1620,PGE_valley,PGE_bay,61,4346.76498022763
1621,PGE_valley,PGE_bay,62,4235.400796177744
1622,PGE_valley,PGE_bay,63,4274.376823039882
1623,PGE_valley,PGE_bay,64,4290.24473939733
1624,PGE_valley,PGE_bay,65,4250.51455522589
1625,PGE_valley,PGE_bay,66,4403.535471243899
1626,PGE_valley,PGE_bay,67,4802.56923885427
1627,PGE_valley,PGE_bay,68,4871.8055476694135
1628,PGE_valley,PGE_bay,69,4780.529949414112
1629,PGE_valley,PGE_bay,70,4658.769278486023
1630,PGE_valley,PGE_bay,71,4313.740050011545
1631,PGE_valley,PGE_bay,72,4052.2869468465815
1632,PGE_valley,PGE_valley,49,0.0
1633,PGE_valley,PGE_valley,50,0.0
1634,PGE_valley,PGE_valley,51,0.0
1635,PGE_valley,PGE_valley,52,0.0
1636,PGE_valley,PGE_valley,53,0.0
1637,PGE_valley,PGE_valley,54,0.0
1638,PGE_valley,PGE_valley,55,0.0
1639,PGE_valley,PGE_valley,56,0.0
1640,PGE_valley,PGE_valley,57,0.0
1641,PGE_valley,PGE_valley,58,0.0
1642,PGE_valley,PGE_valley,59,0.0
1643,PGE_valley,PGE_valley,60,0.0
1644,PGE_valley,PGE_valley,61,0.0
1645,PGE_valley,PGE_valley,62,0.0
1646,PGE_valley,PGE_valley,63,0.0
1647,PGE_valley,PGE_valley,64,0.0
1648,PGE_valley,PGE_valley,65,0.0
1649,PGE_valley,PGE_valley,66,0.0
1650,PGE_valley,PGE_valley,67,0.0
1651,PGE_valley,PGE_valley,68,0.0
1652,PGE_valley,PGE_valley,69,0.0
1653,PGE_valley,PGE_valley,70,0.0
1654,PGE_valley,PGE_valley,71,0.0
1655,PGE_valley,PGE_valley,72,0.0
1656,PGE_valley,PNW,49,0.0
1657,PGE_valley,PNW,50,0.0
1658,PGE_valley,PNW,51,0.0
1659,PGE_valley,PNW,52,0.0
1660,PGE_valley,PNW,53,0.0
1661,PGE_valley,PNW,54,0.0
1662,PGE_valley,PNW,55,0.0
1663,PGE_valley,PNW,56,0.0
1664,PGE_valley,PNW,57,0.0
1665,PGE_valley,PNW,58,0.0
1666,PGE_valley,PNW,59,0.0
1667,PGE_valley,PNW,60,0.0
1668,PGE_valley,PNW,61,0.0
1669,PGE_valley,PNW,62,0.0
1670,PGE_valley,PNW,63,0.0
1671,PGE_valley,PNW,64,0.0
1672,PGE_valley,PNW,65,0.0
1673,PGE_valley,PNW,66,0.0
1674,PGE_valley,PNW,67,0.0
1675,PGE_valley,PNW,68,0.0
1676,PGE_valley,PNW,69,0.0
1677,PGE_valley,PNW,70,0.0
1678,PGE_valley,PNW,71,0.0
1679,PGE_valley,PNW,72,0.0
1680,PNW,SCE,49,0.0
1681,PNW,SCE,50,0.0
1682,PNW,SCE,51,0.0
1683,PNW,SCE,52,0.0
1684,PNW,SCE,53,0.0
1685,PNW,SCE,54,0.0
1686,PNW,SCE,55,0.0
1687,PNW,SCE,56,0.0
1688,PNW,SCE,57,0.0
1689,PNW,SCE,58,0.0
1690,PNW,SCE,59,0.0
1691,PNW,SCE,60,0.0
1692,PNW,SCE,61,0.0
1693,PNW,SCE,62,0.0
1694,PNW,SCE,63,0.0
1695,PNW,SCE,64,0.0
1696,PNW,SCE,65,0.0
1697,PNW,SCE,66,0.0
1698,PNW,SCE,67,0.0
1699,PNW,SCE,68,0.0
1700,PNW,SCE,69,0.0
1701,PNW,SCE,70,0.0
1702,PNW,SCE,71,0.0
1703,PNW,SCE,72,0.0
1704,PNW,SDGE,49,0.0
1705,PNW,SDGE,50,0.0
1706,PNW,SDGE,51,0.0
1707,PNW,SDGE,52,0.0
1708,PNW,SDGE,53,0.0
1709,PNW,SDGE,54,0.0
1710,PNW,SDGE,55,0.0
1711,PNW,SDGE,56,0.0
1712,PNW,SDGE,57,0.0
1713,PNW,SDGE,58,0.0
1714,PNW,SDGE,59,0.0
1715,PNW,SDGE,60,0.0
1716,PNW,SDGE,61,0.0
1717,PNW,SDGE,62,0.0
1718,PNW,SDGE,63,0.0
1719,PNW,SDGE,64,0.0
1720,PNW,SDGE,65,0.0
1721,PNW,SDGE,66,0.0
1722,PNW,SDGE,67,0.0
1723,PNW,SDGE,68,0.0
1724,PNW,SDGE,69,0.0
1725,PNW,SDGE,70,0.0
1726,PNW,SDGE,71,0.0
1727,PNW,SDGE,72,0.0
1728,PNW,PGE_bay,49,0.0
1729,PNW,PGE_bay,50,0.0
1730,PNW,PGE_bay,51,0.0
1731,PNW,PGE_bay,52,0.0
1732,PNW,PGE_bay,53,0.0
1733,PNW,PGE_bay,54,0.0
1734,PNW,PGE_bay,55,0.0
1735,PNW,PGE_bay,56,0.0
1736,PNW,PGE_bay,57,0.0
1737,PNW,PGE_bay,58,0.0
1738,PNW,PGE_bay,59,0.0
1739,PNW,PGE_bay,60,0.0
1740,PNW,PGE_bay,61,0.0
1741,PNW,PGE_bay,62,0.0
1742,PNW,PGE_bay,63,0.0
1743,PNW,PGE_bay,64,0.0
1744,PNW,PGE_bay,65,0.0
1745,PNW,PGE_bay,66,0.0
1746,PNW,PGE_bay,67,0.0
1747,PNW,PGE_bay,68,0.0
1748,PNW,PGE_bay,69,0.0
1749,PNW,PGE_bay,70,0.0
1750,PNW,PGE_bay,71,0.0
1751,PNW,PGE_bay,72,0.0
1752,PNW,PGE_valley,49,4200.0
1753,PNW,PGE_valley,50,4200.0
1754,PNW,PGE_valley,51,4200.0
1755,PNW,PGE_valley,52,4200.0
1756,PNW,PGE_valley,53,4200.0
1757,PNW,PGE_valley,54,4200.0
1758,PNW,PGE_valley,55,4200.0
1759,PNW,PGE_valley,56,4200.0
1760,PNW,PGE_valley,57,4200.0
1761,PNW,PGE_valley,58,4200.0
1762,PNW,PGE_valley,59,4200.0
1763,PNW,PGE_valley,60,4200.0
1764,PNW,PGE_valley,61,4200.0
1765,PNW,PGE_valley,62,4200.0
1766,PNW,PGE_valley,63,4200.0
1767,PNW,PGE_valley,64,4200.0
1768,PNW,PGE_valley,65,4200.0
1769,PNW,PGE_valley,66,4200.0
1770,PNW,PGE_valley,67,4200.0
1771,PNW,PGE_valley,68,4200.0
1772,PNW,PGE_valley,69,4200.0
1773,PNW,PGE_valley,70,4200.0
1774,PNW,PGE_valley,71,4200.0
1775,PNW,PGE_valley,72,4200.0
1776,PNW,PNW,49,0.0
1777,PNW,PNW,50,0.0
1778,PNW,PNW,51,0.0
1779,PNW,PNW,52,0.0
1780,PNW,PNW,53,0.0
1781,PNW,PNW,54,0.0
1782,PNW,PNW,55,0.0
1783,PNW,PNW,56,0.0
1784,PNW,PNW,57,0.0
1785,PNW,PNW,58,0.0
1786,PNW,PNW,59,0.0
1787,PNW,PNW,60,0.0
1788,PNW,PNW,61,0.0
1789,PNW,PNW,62,0.0
1790,PNW,PNW,63,0.0
1791,PNW,PNW,64,0.0
1792,PNW,PNW,65,0.0
1793,PNW,PNW,66,0.0
1794,PNW,PNW,67,0.0
1795,PNW,PNW,68,0.0
1796,PNW,PNW,69,0.0
1797,PNW,PNW,70,0.0
1798,PNW,PNW,71,0.0
1799,PNW,PNW,72,0.0
1800,SCE,SCE,73,0.0
1801,SCE,SCE,74,0.0
1802,SCE,SCE,75,0.0
1803,SCE,SCE,76,0.0
1804,SCE,SCE,77,0.0
1805,SCE,SCE,78,0.0
1806,SCE,SCE,79,0.0
1807,SCE,SCE,80,0.0
1808,SCE,SCE,81,0.0
1809,SCE,SCE,82,0.0
1810,SCE,SCE,83,0.0
1811,SCE,SCE,84,0.0
1812,SCE,SCE,85,0.0
1813,SCE,SCE,86,0.0
1814,SCE,SCE,87,0.0
1815,SCE,SCE,88,0.0
1816,SCE,SCE,89,0.0
1817,SCE,SCE,90,0.0
1818,SCE,SCE,91,0.0
1819,SCE,SCE,92,0.0
1820,SCE,SCE,93,0.0
1821,SCE,SCE,94,0.0
1822,SCE,SCE,95,0.0
1823,SCE,SCE,96,0.0
1824,SCE,SDGE,73,0.0
1825,SCE,SDGE,74,0.0
1826,SCE,SDGE,75,0.0
1827,SCE,SDGE,76,0.0
1828,SCE,SDGE,77,0.0
1829,SCE,SDGE,78,0.0
1830,SCE,SDGE,79,0.0
1831,SCE,SDGE,80,0.0
1832,SCE,SDGE,81,0.0
1833,SCE,SDGE,82,0.0
1834,SCE,SDGE,83,0.0
1835,SCE,SDGE,84,0.0
1836,SCE,SDGE,85,0.0
1837,SCE,SDGE,86,0.0
1838,SCE,SDGE,87,0.0
1839,SCE,SDGE,88,0.0
1840,SCE,SDGE,89,0.0
1841,SCE,SDGE,90,0.0
1842,SCE,SDGE,91,196.84637328801205
1843,SCE,SDGE,92,271.27931609857944
1844,SCE,SDGE,93,203.622029971259
1845,SCE,SDGE,94,133.62837687348303
1846,SCE,SDGE,95,4.1707871427236895e-13
1847,SCE,SDGE,96,0.0
1848,SCE,PGE_bay,73,0.0
1849,SCE,PGE_bay,74,0.0
1850,SCE,PGE_bay,75,0.0
1851,SCE,PGE_bay,76,0.0
1852,SCE,PGE_bay,77,0.0
1853,SCE,PGE_bay,78,0.0
1854,SCE,PGE_bay,79,0.0
1855,SCE,PGE_bay,80,0.0
1856,SCE,PGE_bay,81,0.0
1857,SCE,PGE_bay,82,0.0
1858,SCE,PGE_bay,83,0.0
1859,SCE,PGE_bay,84,0.0
1860,SCE,PGE_bay,85,0.0
1861,SCE,PGE_bay,86,0.0
1862,SCE,PGE_bay,87,0.0
1863,SCE,PGE_bay,88,0.0
1864,SCE,PGE_bay,89,0.0
1865,SCE,PGE_bay,90,0.0
1866,SCE,PGE_bay,91,0.0
1867,SCE,PGE_bay,92,0.0
1868,SCE,PGE_bay,93,0.0
1869,SCE,PGE_bay,94,0.0
1870,SCE,PGE_bay,95,0.0
1871,SCE,PGE_bay,96,0.0
1872,SCE,PGE_valley,73,0.0
1873,SCE,PGE_valley,74,0.0
1874,SCE,PGE_valley,75,0.0
1875,SCE,PGE_valley,76,0.0
1876,SCE,PGE_valley,77,0.0
1877,SCE,PGE_valley,78,0.0
1878,SCE,PGE_valley,79,0.0
1879,SCE,PGE_valley,80,0.0
1880,SCE,PGE_valley,81,0.0
1881,SCE,PGE_valley,82,0.0
1882,SCE,PGE_valley,83,0.0
1883,SCE,PGE_valley,84,0.0
1884,SCE,PGE_valley,85,0.0
1885,SCE,PGE_valley,86,0.0
1886,SCE,PGE_valley,87,0.0
1887,SCE,PGE_valley,88,0.0
1888,SCE,PGE_valley,89,0.0
1889,SCE,PGE_valley,90,0.0
1890,SCE,PGE_valley,91,0.0
1891,SCE,PGE_valley,92,0.0
1892,SCE,PGE_valley,93,0.0
1893,SCE,PGE_valley,94,0.0
1894,SCE,PGE_valley,95,0.0
1895,SCE,PGE_valley,96,0.0
1896,SCE,PNW,73,0.0
1897,SCE,PNW,74,0.0
1898,SCE,PNW,75,0.0
1899,SCE,PNW,76,0.0
1900,SCE,PNW,77,0.0
1901,SCE,PNW,78,0.0
1902,SCE,PNW,79,0.0
1903,SCE,PNW,80,0.0
1904,SCE,PNW,81,0.0
1905,SCE,PNW,82,0.0
1906,SCE,PNW,83,0.0
1907,SCE,PNW,84,0.0
1908,SCE,PNW,85,0.0
1909,SCE,PNW,86,0.0
1910,SCE,PNW,87,0.0
1911,SCE,PNW,88,0.0
1912,SCE,PNW,89,0.0
1913,SCE,PNW,90,0.0
1914,SCE,PNW,91,0.0
1915,SCE,PNW,92,0.0
1916,SCE,PNW,93,0.0
1917,SCE,PNW,94,0.0
1918,SCE,PNW,95,0.0
1919,SCE,PNW,96,0.0
1920,SDGE,SCE,73,0.0
1921,SDGE,SCE,74,0.0
1922,SDGE,SCE,75,0.0
1923,SDGE,SCE,76,0.0
1924,SDGE,SCE,77,0.0
1925,SDGE,SCE,78,0.0
1926,SDGE,SCE,79,0.0
1927,SDGE,SCE,80,0.0
1928,SDGE,SCE,81,0.0
1929,SDGE,SCE,82,0.0
1930,SDGE,SCE,83,0.0
1931,SDGE,SCE,84,0.0
1932,SDGE,SCE,85,0.0
1933,SDGE,SCE,86,0.0
1934,SDGE,SCE,87,0.0
1935,SDGE,SCE,88,0.0
1936,SDGE,SCE,89,0.0
1937,SDGE,SCE,90,0.0
1938,SDGE,SCE,91,0.0
1939,SDGE,SCE,92,0.0
1940,SDGE,SCE,93,0.0
1941,SDGE,SCE,94,0.0
1942,SDGE,SCE,95,0.0
1943,SDGE,SCE,96,0.0
1944,SDGE,SDGE,73,0.0
1945,SDGE,SDGE,74,0.0
1946,SDGE,SDGE,75,0.0
1947,SDGE,SDGE,76,0.0
1948,SDGE,SDGE,77,0.0
1949,SDGE,SDGE,78,0.0
1950,SDGE,SDGE,79,0.0
1951,SDGE,SDGE,80,0.0
1952,SDGE,SDGE,81,0.0
1953,SDGE,SDGE,82,0.0
1954,SDGE,SDGE,83,0.0
1955,SDGE,SDGE,84,0.0
1956,SDGE,SDGE,85,0.0
1957,SDGE,SDGE,86,0.0
1958,SDGE,SDGE,87,0.0
1959,SDGE,SDGE,88,0.0
1960,SDGE,SDGE,89,0.0
1961,SDGE,SDGE,90,0.0
1962,SDGE,SDGE,91,0.0
1963,SDGE,SDGE,92,0.0
1964,SDGE,SDGE,93,0.0
1965,SDGE,SDGE,94,0.0
1966,SDGE,SDGE,95,0.0
1967,SDGE,SDGE,96,0.0
1968,SDGE,PGE_bay,73,0.0
1969,SDGE,PGE_bay,74,0.0
1970,SDGE,PGE_bay,75,0.0
1971,SDGE,PGE_bay,76,0.0
1972,SDGE,PGE_bay,77,0.0
1973,SDGE,PGE_bay,78,0.0
1974,SDGE,PGE_bay,79,0.0
1975,SDGE,PGE_bay,80,0.0
1976,SDGE,PGE_bay,81,0.0
1977,SDGE,PGE_bay,82,0.0
1978,SDGE,PGE_bay,83,0.0
1979,SDGE,PGE_bay,84,0.0
1980,SDGE,PGE_bay,85,0.0
1981,SDGE,PGE_bay,86,0.0
1982,SDGE,PGE_bay,87,0.0
1983,SDGE,PGE_bay,88,0.0
1984,SDGE,PGE_bay,89,0.0
1985,SDGE,PGE_bay,90,0.0
1986,SDGE,PGE_bay,91,0.0
1987,SDGE,PGE_bay,92,0.0
1988,SDGE,PGE_bay,93,0.0
1989,SDGE,PGE_bay,94,0.0
1990,SDGE,PGE_bay,95,0.0
1991,SDGE,PGE_bay,96,0.0
1992,SDGE,PGE_valley,73,0.0
1993,SDGE,PGE_valley,74,0.0
1994,SDGE,PGE_valley,75,0.0
1995,SDGE,PGE_valley,76,0.0
1996,SDGE,PGE_valley,77,0.0
1997,SDGE,PGE_valley,78,0.0
1998,SDGE,PGE_valley,79,0.0
1999,SDGE,PGE_valley,80,0.0
2000,SDGE,PGE_valley,81,0.0
2001,SDGE,PGE_valley,82,0.0
2002,SDGE,PGE_valley,83,0.0
2003,SDGE,PGE_valley,84,0.0
2004,SDGE,PGE_valley,85,0.0
2005,SDGE,PGE_valley,86,0.0
2006,SDGE,PGE_valley,87,0.0
2007,SDGE,PGE_valley,88,0.0
2008,SDGE,PGE_valley,89,0.0
2009,SDGE,PGE_valley,90,0.0
2010,SDGE,PGE_valley,91,0.0
2011,SDGE,PGE_valley,92,0.0
2012,SDGE,PGE_valley,93,0.0
2013,SDGE,PGE_valley,94,0.0
2014,SDGE,PGE_valley,95,0.0
2015,SDGE,PGE_valley,96,0.0
2016,SDGE,PNW,73,0.0
2017,SDGE,PNW,74,0.0
2018,SDGE,PNW,75,0.0
2019,SDGE,PNW,76,0.0
2020,SDGE,PNW,77,0.0
2021,SDGE,PNW,78,0.0
2022,SDGE,PNW,79,0.0
2023,SDGE,PNW,80,0.0
2024,SDGE,PNW,81,0.0
2025,SDGE,PNW,82,0.0
2026,SDGE,PNW,83,0.0
2027,SDGE,PNW,84,0.0
2028,SDGE,PNW,85,0.0
2029,SDGE,PNW,86,0.0
2030,SDGE,PNW,87,0.0
2031,SDGE,PNW,88,0.0
2032,SDGE,PNW,89,0.0
2033,SDGE,PNW,90,0.0
2034,SDGE,PNW,91,0.0
2035,SDGE,PNW,92,0.0
2036,SDGE,PNW,93,0.0
2037,SDGE,PNW,94,0.0
2038,SDGE,PNW,95,0.0
2039,SDGE,PNW,96,0.0
2040,PGE_bay,SCE,73,0.0
2041,PGE_bay,SCE,74,0.0
2042,PGE_bay,SCE,75,0.0
2043,PGE_bay,SCE,76,0.0
2044,PGE_bay,SCE,77,0.0
2045,PGE_bay,SCE,78,0.0
2046,PGE_bay,SCE,79,0.0
2047,PGE_bay,SCE,80,0.0
2048,PGE_bay,SCE,81,0.0
2049,PGE_bay,SCE,82,0.0
2050,PGE_bay,SCE,83,0.0
2051,PGE_bay,SCE,84,0.0
2052,PGE_bay,SCE,85,0.0
2053,PGE_bay,SCE,86,0.0
2054,PGE_bay,SCE,87,0.0
2055,PGE_bay,SCE,88,0.0
2056,PGE_bay,SCE,89,0.0
2057,PGE_bay,SCE,90,0.0
2058,PGE_bay,SCE,91,0.0
2059,PGE_bay,SCE,92,0.0
2060,PGE_bay,SCE,93,0.0
2061,PGE_bay,SCE,94,0.0
2062,PGE_bay,SCE,95,0.0
2063,PGE_bay,SCE,96,0.0
2064,PGE_bay,SDGE,73,0.0
2065,PGE_bay,SDGE,74,0.0
2066,PGE_bay,SDGE,75,0.0
2067,PGE_bay,SDGE,76,0.0
2068,PGE_bay,SDGE,77,0.0
2069,PGE_bay,SDGE,78,0.0
2070,PGE_bay,SDGE,79,0.0
2071,PGE_bay,SDGE,80,0.0
2072,PGE_bay,SDGE,81,0.0
2073,PGE_bay,SDGE,82,0.0
2074,PGE_bay,SDGE,83,0.0
2075,PGE_bay,SDGE,84,0.0
2076,PGE_bay,SDGE,85,0.0
2077,PGE_bay,SDGE,86,0.0
2078,PGE_bay,SDGE,87,0.0
2079,PGE_bay,SDGE,88,0.0
2080,PGE_bay,SDGE,89,0.0
2081,PGE_bay,SDGE,90,0.0
2082,PGE_bay,SDGE,91,0.0
2083,PGE_bay,SDGE,92,0.0
2084,PGE_bay,SDGE,93,0.0
2085,PGE_bay,SDGE,94,0.0
2086,PGE_bay,SDGE,95,0.0
2087,PGE_bay,SDGE,96,0.0
2088,PGE_bay,PGE_bay,73,0.0
2089,PGE_bay,PGE_bay,74,0.0
2090,PGE_bay,PGE_bay,75,0.0
2091,PGE_bay,PGE_bay,76,0.0
2092,PGE_bay,PGE_bay,77,0.0
2093,PGE_bay,PGE_bay,78,0.0
2094,PGE_bay,PGE_bay,79,0.0
2095,PGE_bay,PGE_bay,80,0.0
2096,PGE_bay,PGE_bay,81,0.0
2097,PGE_bay,PGE_bay,82,0.0
2098,PGE_bay,PGE_bay,83,0.0
2099,PGE_bay,PGE_bay,84,0.0
2100,PGE_bay,PGE_bay,85,0.0
2101,PGE_bay,PGE_bay,86,0.0
2102,PGE_bay,PGE_bay,87,0.0
2103,PGE_bay,PGE_bay,88,0.0
2104,PGE_bay,PGE_bay,89,0.0
2105,PGE_bay,PGE_bay,90,0.0
2106,PGE_bay,PGE_bay,91,0.0
2107,PGE_bay,PGE_bay,92,0.0
2108,PGE_bay,PGE_bay,93,0.0
2109,PGE_bay,PGE_bay,94,0.0
2110,PGE_bay,PGE_bay,95,0.0
2111,PGE_bay,PGE_bay,96,0.0
2112,PGE_bay,PGE_valley,73,0.0
2113,PGE_bay,PGE_valley,74,0.0
2114,PGE_bay,PGE_valley,75,0.0
2115,PGE_bay,PGE_valley,76,0.0
2116,PGE_bay,PGE_valley,77,0.0
2117,PGE_bay,PGE_valley,78,0.0
2118,PGE_bay,PGE_valley,79,0.0
2119,PGE_bay,PGE_valley,80,0.0
2120,PGE_bay,PGE_valley,81,0.0
2121,PGE_bay,PGE_valley,82,0.0
2122,PGE_bay,PGE_valley,83,0.0
