,Generator,Time,Value,Zones
18945,AGRICO_7_UNIT,58,1.0,PGE_valley
18946,AGRICO_7_UNIT,59,1.0,PGE_valley
18947,AGRICO_7_UNIT,60,1.0,PGE_valley
18948,AGRICO_7_UNIT,61,1.0,PGE_valley
18949,AGRICO_7_UNIT,62,1.0,PGE_valley
18950,AGRICO_7_UNIT,63,1.0,PGE_valley
18951,AGRICO_7_UNIT,64,1.0,PGE_valley
18952,AGRICO_7_UNIT,65,1.0,PGE_valley
18953,AGRICO_7_UNIT,66,1.0,PGE_valley
18954,AGRICO_7_UNIT,67,1.0,PGE_valley
18955,AGRICO_7_UNIT,68,1.0,PGE_valley
18956,AGRICO_7_UNIT,69,1.0,PGE_valley
18957,AGRICO_7_UNIT,70,1.0,PGE_valley
18958,AGRICO_7_UNIT,71,1.0,PGE_valley
18959,AGRICO_7_UNIT,72,1.0,PGE_valley
18960,ELKHIL_2_PL1X3,49,-0.0,PGE_valley
18961,ELKHIL_2_PL1X3,50,-0.0,PGE_valley
18962,ELKHIL_2_PL1X3,51,-0.0,PGE_valley
18963,ELKHIL_2_PL1X3,52,-0.0,PGE_valley
18964,ELKHIL_2_PL1X3,53,-0.0,PGE_valley
18965,ELKHIL_2_PL1X3,54,-0.0,PGE_valley
18966,ELKHIL_2_PL1X3,55,-0.0,PGE_valley
18967,ELKHIL_2_PL1X3,56,-0.0,PGE_valley
18968,ELKHIL_2_PL1X3,57,-0.0,PGE_valley
18969,ELKHIL_2_PL1X3,58,-0.0,PGE_valley
18970,ELKHIL_2_PL1X3,59,0.0,PGE_valley
18971,ELKHIL_2_PL1X3,60,0.0,PGE_valley
18972,ELKHIL_2_PL1X3,61,0.0,PGE_valley
18973,ELKHIL_2_PL1X3,62,0.0,PGE_valley
18974,ELKHIL_2_PL1X3,63,0.0,PGE_valley
18975,ELKHIL_2_PL1X3,64,0.0,PGE_valley
18976,ELKHIL_2_PL1X3,65,0.0,PGE_valley
18977,ELKHIL_2_PL1X3,66,0.0,PGE_valley
18978,ELKHIL_2_PL1X3,67,0.0,PGE_valley
18979,ELKHIL_2_PL1X3,68,0.0,PGE_valley
18980,ELKHIL_2_PL1X3,69,0.0,PGE_valley
18981,ELKHIL_2_PL1X3,70,-0.0,PGE_valley
18982,ELKHIL_2_PL1X3,71,-0.0,PGE_valley
18983,ELKHIL_2_PL1X3,72,-0.0,PGE_valley
18984,FRITO_1_LAY,49,1.0,PGE_valley
18985,FRITO_1_LAY,50,1.0,PGE_valley
18986,FRITO_1_LAY,51,1.0,PGE_valley
18987,FRITO_1_LAY,52,1.0,PGE_valley
18988,FRITO_1_LAY,53,1.0,PGE_valley
18989,FRITO_1_LAY,54,1.0,PGE_valley
18990,FRITO_1_LAY,55,1.0,PGE_valley
18991,FRITO_1_LAY,56,1.0,PGE_valley
18992,FRITO_1_LAY,57,1.0,PGE_valley
18993,FRITO_1_LAY,58,1.0,PGE_valley
18994,FRITO_1_LAY,59,1.0,PGE_valley
18995,FRITO_1_LAY,60,1.0,PGE_valley
18996,FRITO_1_LAY,61,1.0,PGE_valley
18997,FRITO_1_LAY,62,1.0,PGE_valley
18998,FRITO_1_LAY,63,1.0,PGE_valley
18999,FRITO_1_LAY,64,1.0,PGE_valley
19000,FRITO_1_LAY,65,1.0,PGE_valley
19001,FRITO_1_LAY,66,1.0,PGE_valley
19002,FRITO_1_LAY,67,1.0,PGE_valley
19003,FRITO_1_LAY,68,1.0,PGE_valley
19004,FRITO_1_LAY,69,1.0,PGE_valley
19005,FRITO_1_LAY,70,1.0,PGE_valley
19006,FRITO_1_LAY,71,1.0,PGE_valley
19007,FRITO_1_LAY,72,1.0,PGE_valley
19008,WOLFSK_1_UNITA1,49,-0.0,PGE_valley
19009,WOLFSK_1_UNITA1,50,0.0,PGE_valley
19010,WOLFSK_1_UNITA1,51,0.0,PGE_valley
19011,WOLFSK_1_UNITA1,52,0.0,PGE_valley
19012,WOLFSK_1_UNITA1,53,0.0,PGE_valley
19013,WOLFSK_1_UNITA1,54,0.0,PGE_valley
19014,WOLFSK_1_UNITA1,55,0.0,PGE_valley
19015,WOLFSK_1_UNITA1,56,0.0,PGE_valley
19016,WOLFSK_1_UNITA1,57,0.0,PGE_valley
19017,WOLFSK_1_UNITA1,58,0.0,PGE_valley
19018,WOLFSK_1_UNITA1,59,0.0,PGE_valley
19019,WOLFSK_1_UNITA1,60,0.0,PGE_valley
19020,WOLFSK_1_UNITA1,61,0.0,PGE_valley
19021,WOLFSK_1_UNITA1,62,-0.0,PGE_valley
19022,WOLFSK_1_UNITA1,63,-0.0,PGE_valley
19023,WOLFSK_1_UNITA1,64,0.0,PGE_valley
19024,WOLFSK_1_UNITA1,65,0.0,PGE_valley
19025,WOLFSK_1_UNITA1,66,0.0,PGE_valley
19026,WOLFSK_1_UNITA1,67,0.0,PGE_valley
19027,WOLFSK_1_UNITA1,68,0.0,PGE_valley
19028,WOLFSK_1_UNITA1,69,0.0,PGE_valley
19029,WOLFSK_1_UNITA1,70,0.0,PGE_valley
19030,WOLFSK_1_UNITA1,71,0.0,PGE_valley
19031,WOLFSK_1_UNITA1,72,0.0,PGE_valley
19032,MIDSET_1_UNIT1,49,-0.0,PGE_valley
19033,MIDSET_1_UNIT1,50,0.0,PGE_valley
19034,MIDSET_1_UNIT1,51,0.0,PGE_valley
19035,MIDSET_1_UNIT1,52,0.0,PGE_valley
19036,MIDSET_1_UNIT1,53,0.0,PGE_valley
19037,MIDSET_1_UNIT1,54,0.0,PGE_valley
19038,MIDSET_1_UNIT1,55,0.0,PGE_valley
19039,MIDSET_1_UNIT1,56,0.0,PGE_valley
19040,MIDSET_1_UNIT1,57,0.0,PGE_valley
19041,MIDSET_1_UNIT1,58,0.0,PGE_valley
19042,MIDSET_1_UNIT1,59,0.0,PGE_valley
19043,MIDSET_1_UNIT1,60,0.0,PGE_valley
19044,MIDSET_1_UNIT1,61,0.0,PGE_valley
19045,MIDSET_1_UNIT1,62,0.0,PGE_valley
19046,MIDSET_1_UNIT1,63,0.0,PGE_valley
19047,MIDSET_1_UNIT1,64,0.0,PGE_valley
19048,MIDSET_1_UNIT1,65,0.0,PGE_valley
19049,MIDSET_1_UNIT1,66,0.0,PGE_valley
19050,MIDSET_1_UNIT1,67,0.0,PGE_valley
19051,MIDSET_1_UNIT1,68,0.0,PGE_valley
19052,MIDSET_1_UNIT1,69,0.0,PGE_valley
19053,MIDSET_1_UNIT1,70,0.0,PGE_valley
19054,MIDSET_1_UNIT1,71,0.0,PGE_valley
19055,MIDSET_1_UNIT1,72,0.0,PGE_valley
19056,MOSSLD_2_PSP2,49,-0.0,PGE_valley
19057,MOSSLD_2_PSP2,50,0.0,PGE_valley
19058,MOSSLD_2_PSP2,51,0.0,PGE_valley
19059,MOSSLD_2_PSP2,52,0.0,PGE_valley
19060,MOSSLD_2_PSP2,53,0.0,PGE_valley
19061,MOSSLD_2_PSP2,54,0.0,PGE_valley
19062,MOSSLD_2_PSP2,55,0.0,PGE_valley
19063,MOSSLD_2_PSP2,56,0.0,PGE_valley
19064,MOSSLD_2_PSP2,57,0.0,PGE_valley
19065,MOSSLD_2_PSP2,58,0.0,PGE_valley
19066,MOSSLD_2_PSP2,59,0.0,PGE_valley
19067,MOSSLD_2_PSP2,60,0.0,PGE_valley
19068,MOSSLD_2_PSP2,61,0.0,PGE_valley
19069,MOSSLD_2_PSP2,62,0.0,PGE_valley
19070,MOSSLD_2_PSP2,63,0.0,PGE_valley
19071,MOSSLD_2_PSP2,64,0.0,PGE_valley
19072,MOSSLD_2_PSP2,65,0.0,PGE_valley
19073,MOSSLD_2_PSP2,66,0.0,PGE_valley
19074,MOSSLD_2_PSP2,67,0.0,PGE_valley
19075,MOSSLD_2_PSP2,68,0.0,PGE_valley
19076,MOSSLD_2_PSP2,69,0.0,PGE_valley
19077,MOSSLD_2_PSP2,70,0.0,PGE_valley
19078,MOSSLD_2_PSP2,71,0.0,PGE_valley
19079,MOSSLD_2_PSP2,72,0.0,PGE_valley
19080,TXMCKT_6_UNIT,49,1.0,PGE_valley
19081,TXMCKT_6_UNIT,50,1.0,PGE_valley
19082,TXMCKT_6_UNIT,51,1.0,PGE_valley
19083,TXMCKT_6_UNIT,52,1.0,PGE_valley
19084,TXMCKT_6_UNIT,53,1.0,PGE_valley
19085,TXMCKT_6_UNIT,54,1.0,PGE_valley
19086,TXMCKT_6_UNIT,55,1.0,PGE_valley
19087,TXMCKT_6_UNIT,56,1.0,PGE_valley
19088,TXMCKT_6_UNIT,57,1.0,PGE_valley
19089,TXMCKT_6_UNIT,58,1.0,PGE_valley
19090,TXMCKT_6_UNIT,59,1.0,PGE_valley
19091,TXMCKT_6_UNIT,60,1.0,PGE_valley
19092,TXMCKT_6_UNIT,61,1.0,PGE_valley
19093,TXMCKT_6_UNIT,62,1.0,PGE_valley
19094,TXMCKT_6_UNIT,63,1.0,PGE_valley
19095,TXMCKT_6_UNIT,64,1.0,PGE_valley
19096,TXMCKT_6_UNIT,65,1.0,PGE_valley
19097,TXMCKT_6_UNIT,66,1.0,PGE_valley
19098,TXMCKT_6_UNIT,67,1.0,PGE_valley
19099,TXMCKT_6_UNIT,68,1.0,PGE_valley
19100,TXMCKT_6_UNIT,69,1.0,PGE_valley
19101,TXMCKT_6_UNIT,70,1.0,PGE_valley
19102,TXMCKT_6_UNIT,71,1.0,PGE_valley
19103,TXMCKT_6_UNIT,72,1.0,PGE_valley
19104,MOSSLD_2_PSP1,49,-0.0,PGE_valley
19105,MOSSLD_2_PSP1,50,0.0,PGE_valley
19106,MOSSLD_2_PSP1,51,0.0,PGE_valley
19107,MOSSLD_2_PSP1,52,0.0,PGE_valley
19108,MOSSLD_2_PSP1,53,0.0,PGE_valley
19109,MOSSLD_2_PSP1,54,0.0,PGE_valley
19110,MOSSLD_2_PSP1,55,0.0,PGE_valley
19111,MOSSLD_2_PSP1,56,0.0,PGE_valley
19112,MOSSLD_2_PSP1,57,0.0,PGE_valley
19113,MOSSLD_2_PSP1,58,0.0,PGE_valley
19114,MOSSLD_2_PSP1,59,0.0,PGE_valley
19115,MOSSLD_2_PSP1,60,0.0,PGE_valley
19116,MOSSLD_2_PSP1,61,0.0,PGE_valley
19117,MOSSLD_2_PSP1,62,0.0,PGE_valley
19118,MOSSLD_2_PSP1,63,0.0,PGE_valley
19119,MOSSLD_2_PSP1,64,0.0,PGE_valley
19120,MOSSLD_2_PSP1,65,0.0,PGE_valley
19121,MOSSLD_2_PSP1,66,0.0,PGE_valley
19122,MOSSLD_2_PSP1,67,0.0,PGE_valley
19123,MOSSLD_2_PSP1,68,0.0,PGE_valley
19124,MOSSLD_2_PSP1,69,0.0,PGE_valley
19125,MOSSLD_2_PSP1,70,0.0,PGE_valley
19126,MOSSLD_2_PSP1,71,0.0,PGE_valley
19127,MOSSLD_2_PSP1,72,0.0,PGE_valley
19128,YUBACT_1_SUNSWT,49,-0.0,PGE_valley
19129,YUBACT_1_SUNSWT,50,0.0,PGE_valley
19130,YUBACT_1_SUNSWT,51,0.0,PGE_valley
19131,YUBACT_1_SUNSWT,52,0.0,PGE_valley
19132,YUBACT_1_SUNSWT,53,0.0,PGE_valley
19133,YUBACT_1_SUNSWT,54,0.0,PGE_valley
19134,YUBACT_1_SUNSWT,55,0.0,PGE_valley
19135,YUBACT_1_SUNSWT,56,0.0,PGE_valley
19136,YUBACT_1_SUNSWT,57,0.0,PGE_valley
19137,YUBACT_1_SUNSWT,58,0.0,PGE_valley
19138,YUBACT_1_SUNSWT,59,0.0,PGE_valley
19139,YUBACT_1_SUNSWT,60,0.0,PGE_valley
19140,YUBACT_1_SUNSWT,61,0.0,PGE_valley
19141,YUBACT_1_SUNSWT,62,0.0,PGE_valley
19142,YUBACT_1_SUNSWT,63,0.0,PGE_valley
19143,YUBACT_1_SUNSWT,64,0.0,PGE_valley
19144,YUBACT_1_SUNSWT,65,0.0,PGE_valley
19145,YUBACT_1_SUNSWT,66,0.0,PGE_valley
19146,YUBACT_1_SUNSWT,67,0.0,PGE_valley
19147,YUBACT_1_SUNSWT,68,0.0,PGE_valley
19148,YUBACT_1_SUNSWT,69,0.0,PGE_valley
19149,YUBACT_1_SUNSWT,70,-0.0,PGE_valley
19150,YUBACT_1_SUNSWT,71,-0.0,PGE_valley
19151,YUBACT_1_SUNSWT,72,0.0,PGE_valley
19152,LIVOAK_1_UNIT1,49,-0.0,PGE_valley
19153,LIVOAK_1_UNIT1,50,0.0,PGE_valley
19154,LIVOAK_1_UNIT1,51,0.0,PGE_valley
19155,LIVOAK_1_UNIT1,52,0.0,PGE_valley
19156,LIVOAK_1_UNIT1,53,0.0,PGE_valley
19157,LIVOAK_1_UNIT1,54,0.0,PGE_valley
19158,LIVOAK_1_UNIT1,55,0.0,PGE_valley
19159,LIVOAK_1_UNIT1,56,0.0,PGE_valley
19160,LIVOAK_1_UNIT1,57,0.0,PGE_valley
19161,LIVOAK_1_UNIT1,58,0.0,PGE_valley
19162,LIVOAK_1_UNIT1,59,0.0,PGE_valley
19163,LIVOAK_1_UNIT1,60,0.0,PGE_valley
19164,LIVOAK_1_UNIT1,61,0.0,PGE_valley
19165,LIVOAK_1_UNIT1,62,0.0,PGE_valley
19166,LIVOAK_1_UNIT1,63,0.0,PGE_valley
19167,LIVOAK_1_UNIT1,64,0.0,PGE_valley
19168,LIVOAK_1_UNIT1,65,0.0,PGE_valley
19169,LIVOAK_1_UNIT1,66,0.0,PGE_valley
19170,LIVOAK_1_UNIT1,67,0.0,PGE_valley
19171,LIVOAK_1_UNIT1,68,0.0,PGE_valley
19172,LIVOAK_1_UNIT1,69,0.0,PGE_valley
19173,LIVOAK_1_UNIT1,70,-0.0,PGE_valley
19174,LIVOAK_1_UNIT1,71,-0.0,PGE_valley
19175,LIVOAK_1_UNIT1,72,0.0,PGE_valley
19176,REDBLF_6_UNIT,49,-0.0,PGE_valley
19177,REDBLF_6_UNIT,50,0.0,PGE_valley
19178,REDBLF_6_UNIT,51,0.0,PGE_valley
19179,REDBLF_6_UNIT,52,0.0,PGE_valley
19180,REDBLF_6_UNIT,53,0.0,PGE_valley
19181,REDBLF_6_UNIT,54,0.0,PGE_valley
19182,REDBLF_6_UNIT,55,0.0,PGE_valley
19183,REDBLF_6_UNIT,56,0.0,PGE_valley
19184,REDBLF_6_UNIT,57,0.0,PGE_valley
19185,REDBLF_6_UNIT,58,0.0,PGE_valley
19186,REDBLF_6_UNIT,59,0.0,PGE_valley
19187,REDBLF_6_UNIT,60,0.0,PGE_valley
19188,REDBLF_6_UNIT,61,0.0,PGE_valley
19189,REDBLF_6_UNIT,62,0.0,PGE_valley
19190,REDBLF_6_UNIT,63,-0.0,PGE_valley
19191,REDBLF_6_UNIT,64,-0.0,PGE_valley
19192,REDBLF_6_UNIT,65,-0.0,PGE_valley
19193,REDBLF_6_UNIT,66,-0.0,PGE_valley
19194,REDBLF_6_UNIT,67,0.0,PGE_valley
19195,REDBLF_6_UNIT,68,-0.0,PGE_valley
19196,REDBLF_6_UNIT,69,-0.0,PGE_valley
19197,REDBLF_6_UNIT,70,0.0,PGE_valley
19198,REDBLF_6_UNIT,71,0.0,PGE_valley
19199,REDBLF_6_UNIT,72,0.0,PGE_valley
19200,PNOCHE_1_UNITA1,49,-0.0,PGE_valley
19201,PNOCHE_1_UNITA1,50,0.0,PGE_valley
19202,PNOCHE_1_UNITA1,51,0.0,PGE_valley
19203,PNOCHE_1_UNITA1,52,0.0,PGE_valley
19204,PNOCHE_1_UNITA1,53,-0.0,PGE_valley
19205,PNOCHE_1_UNITA1,54,0.0,PGE_valley
19206,PNOCHE_1_UNITA1,55,-0.0,PGE_valley
19207,PNOCHE_1_UNITA1,56,-0.0,PGE_valley
19208,PNOCHE_1_UNITA1,57,-0.0,PGE_valley
19209,PNOCHE_1_UNITA1,58,-0.0,PGE_valley
19210,PNOCHE_1_UNITA1,59,-0.0,PGE_valley
19211,PNOCHE_1_UNITA1,60,-0.0,PGE_valley
19212,PNOCHE_1_UNITA1,61,0.0,PGE_valley
19213,PNOCHE_1_UNITA1,62,0.0,PGE_valley
19214,PNOCHE_1_UNITA1,63,0.0,PGE_valley
19215,PNOCHE_1_UNITA1,64,0.0,PGE_valley
19216,PNOCHE_1_UNITA1,65,0.0,PGE_valley
19217,PNOCHE_1_UNITA1,66,0.0,PGE_valley
19218,PNOCHE_1_UNITA1,67,0.0,PGE_valley
19219,PNOCHE_1_UNITA1,68,0.0,PGE_valley
19220,PNOCHE_1_UNITA1,69,-0.0,PGE_valley
19221,PNOCHE_1_UNITA1,70,-0.0,PGE_valley
19222,PNOCHE_1_UNITA1,71,-0.0,PGE_valley
19223,PNOCHE_1_UNITA1,72,0.0,PGE_valley
19224,CHEVCO_6_UNIT_2,49,-0.0,PGE_valley
19225,CHEVCO_6_UNIT_2,50,0.0,PGE_valley
19226,CHEVCO_6_UNIT_2,51,0.0,PGE_valley
19227,CHEVCO_6_UNIT_2,52,0.0,PGE_valley
19228,CHEVCO_6_UNIT_2,53,0.0,PGE_valley
19229,CHEVCO_6_UNIT_2,54,0.0,PGE_valley
19230,CHEVCO_6_UNIT_2,55,0.0,PGE_valley
19231,CHEVCO_6_UNIT_2,56,0.0,PGE_valley
19232,CHEVCO_6_UNIT_2,57,0.0,PGE_valley
19233,CHEVCO_6_UNIT_2,58,0.0,PGE_valley
19234,CHEVCO_6_UNIT_2,59,0.0,PGE_valley
19235,CHEVCO_6_UNIT_2,60,0.0,PGE_valley
19236,CHEVCO_6_UNIT_2,61,0.0,PGE_valley
19237,CHEVCO_6_UNIT_2,62,0.0,PGE_valley
19238,CHEVCO_6_UNIT_2,63,0.0,PGE_valley
19239,CHEVCO_6_UNIT_2,64,0.0,PGE_valley
19240,CHEVCO_6_UNIT_2,65,0.0,PGE_valley
19241,CHEVCO_6_UNIT_2,66,0.0,PGE_valley
19242,CHEVCO_6_UNIT_2,67,1.0,PGE_valley
19243,CHEVCO_6_UNIT_2,68,1.0,PGE_valley
19244,CHEVCO_6_UNIT_2,69,1.0,PGE_valley
19245,CHEVCO_6_UNIT_2,70,1.0,PGE_valley
19246,CHEVCO_6_UNIT_2,71,1.0,PGE_valley
19247,CHEVCO_6_UNIT_2,72,0.0,PGE_valley
19248,PNOCHE_1_PL1X2,49,-0.0,PGE_valley
19249,PNOCHE_1_PL1X2,50,0.0,PGE_valley
19250,PNOCHE_1_PL1X2,51,0.0,PGE_valley
19251,PNOCHE_1_PL1X2,52,0.0,PGE_valley
19252,PNOCHE_1_PL1X2,53,0.0,PGE_valley
19253,PNOCHE_1_PL1X2,54,0.0,PGE_valley
19254,PNOCHE_1_PL1X2,55,0.0,PGE_valley
19255,PNOCHE_1_PL1X2,56,0.0,PGE_valley
19256,PNOCHE_1_PL1X2,57,0.0,PGE_valley
19257,PNOCHE_1_PL1X2,58,0.0,PGE_valley
19258,PNOCHE_1_PL1X2,59,0.0,PGE_valley
19259,PNOCHE_1_PL1X2,60,0.0,PGE_valley
19260,PNOCHE_1_PL1X2,61,0.0,PGE_valley
19261,PNOCHE_1_PL1X2,62,0.0,PGE_valley
19262,PNOCHE_1_PL1X2,63,0.0,PGE_valley
19263,PNOCHE_1_PL1X2,64,0.0,PGE_valley
19264,PNOCHE_1_PL1X2,65,0.0,PGE_valley
19265,PNOCHE_1_PL1X2,66,0.0,PGE_valley
19266,PNOCHE_1_PL1X2,67,0.0,PGE_valley
19267,PNOCHE_1_PL1X2,68,0.0,PGE_valley
19268,PNOCHE_1_PL1X2,69,0.0,PGE_valley
19269,PNOCHE_1_PL1X2,70,0.0,PGE_valley
19270,PNOCHE_1_PL1X2,71,0.0,PGE_valley
19271,PNOCHE_1_PL1X2,72,0.0,PGE_valley
19272,SMPRIP_1_SMPSON,49,-0.0,PGE_valley
19273,SMPRIP_1_SMPSON,50,0.0,PGE_valley
19274,SMPRIP_1_SMPSON,51,0.0,PGE_valley
19275,SMPRIP_1_SMPSON,52,0.0,PGE_valley
19276,SMPRIP_1_SMPSON,53,0.0,PGE_valley
19277,SMPRIP_1_SMPSON,54,0.0,PGE_valley
19278,SMPRIP_1_SMPSON,55,0.0,PGE_valley
19279,SMPRIP_1_SMPSON,56,0.0,PGE_valley
19280,SMPRIP_1_SMPSON,57,0.0,PGE_valley
19281,SMPRIP_1_SMPSON,58,0.0,PGE_valley
19282,SMPRIP_1_SMPSON,59,0.0,PGE_valley
19283,SMPRIP_1_SMPSON,60,0.0,PGE_valley
19284,SMPRIP_1_SMPSON,61,0.0,PGE_valley
19285,SMPRIP_1_SMPSON,62,0.0,PGE_valley
19286,SMPRIP_1_SMPSON,63,-0.0,PGE_valley
19287,SMPRIP_1_SMPSON,64,-0.0,PGE_valley
19288,SMPRIP_1_SMPSON,65,-0.0,PGE_valley
19289,SMPRIP_1_SMPSON,66,0.0,PGE_valley
19290,SMPRIP_1_SMPSON,67,0.0,PGE_valley
19291,SMPRIP_1_SMPSON,68,0.0,PGE_valley
19292,SMPRIP_1_SMPSON,69,0.0,PGE_valley
19293,SMPRIP_1_SMPSON,70,0.0,PGE_valley
19294,SMPRIP_1_SMPSON,71,0.0,PGE_valley
19295,SMPRIP_1_SMPSON,72,0.0,PGE_valley
19296,KERNFT_1_UNITS,49,-0.0,PGE_valley
19297,KERNFT_1_UNITS,50,-0.0,PGE_valley
19298,KERNFT_1_UNITS,51,-0.0,PGE_valley
19299,KERNFT_1_UNITS,52,-0.0,PGE_valley
19300,KERNFT_1_UNITS,53,-0.0,PGE_valley
19301,KERNFT_1_UNITS,54,-0.0,PGE_valley
19302,KERNFT_1_UNITS,55,-0.0,PGE_valley
19303,KERNFT_1_UNITS,56,-0.0,PGE_valley
19304,KERNFT_1_UNITS,57,-0.0,PGE_valley
19305,KERNFT_1_UNITS,58,-0.0,PGE_valley
19306,KERNFT_1_UNITS,59,-0.0,PGE_valley
19307,KERNFT_1_UNITS,60,-0.0,PGE_valley
19308,KERNFT_1_UNITS,61,0.0,PGE_valley
19309,KERNFT_1_UNITS,62,0.0,PGE_valley
19310,KERNFT_1_UNITS,63,0.0,PGE_valley
19311,KERNFT_1_UNITS,64,0.0,PGE_valley
19312,KERNFT_1_UNITS,65,0.0,PGE_valley
19313,KERNFT_1_UNITS,66,0.0,PGE_valley
19314,KERNFT_1_UNITS,67,0.0,PGE_valley
19315,KERNFT_1_UNITS,68,0.0,PGE_valley
19316,KERNFT_1_UNITS,69,0.0,PGE_valley
19317,KERNFT_1_UNITS,70,-0.0,PGE_valley
19318,KERNFT_1_UNITS,71,-0.0,PGE_valley
19319,KERNFT_1_UNITS,72,-0.0,PGE_valley
19320,MOSSLD_7_UNIT7,49,-0.0,PGE_valley
19321,MOSSLD_7_UNIT7,50,0.0,PGE_valley
19322,MOSSLD_7_UNIT7,51,0.0,PGE_valley
19323,MOSSLD_7_UNIT7,52,0.0,PGE_valley
19324,MOSSLD_7_UNIT7,53,0.0,PGE_valley
19325,MOSSLD_7_UNIT7,54,0.0,PGE_valley
19326,MOSSLD_7_UNIT7,55,0.0,PGE_valley
19327,MOSSLD_7_UNIT7,56,0.0,PGE_valley
19328,MOSSLD_7_UNIT7,57,0.0,PGE_valley
19329,MOSSLD_7_UNIT7,58,0.0,PGE_valley
19330,MOSSLD_7_UNIT7,59,0.0,PGE_valley
19331,MOSSLD_7_UNIT7,60,0.0,PGE_valley
19332,MOSSLD_7_UNIT7,61,0.0,PGE_valley
19333,MOSSLD_7_UNIT7,62,0.0,PGE_valley
19334,MOSSLD_7_UNIT7,63,0.0,PGE_valley
19335,MOSSLD_7_UNIT7,64,0.0,PGE_valley
19336,MOSSLD_7_UNIT7,65,0.0,PGE_valley
19337,MOSSLD_7_UNIT7,66,0.0,PGE_valley
19338,MOSSLD_7_UNIT7,67,0.0,PGE_valley
19339,MOSSLD_7_UNIT7,68,0.0,PGE_valley
19340,MOSSLD_7_UNIT7,69,0.0,PGE_valley
19341,MOSSLD_7_UNIT7,70,0.0,PGE_valley
19342,MOSSLD_7_UNIT7,71,0.0,PGE_valley
19343,MOSSLD_7_UNIT7,72,0.0,PGE_valley
19344,YUBACT_6_UNITA1,49,-0.0,PGE_valley
19345,YUBACT_6_UNITA1,50,0.0,PGE_valley
19346,YUBACT_6_UNITA1,51,0.0,PGE_valley
19347,YUBACT_6_UNITA1,52,0.0,PGE_valley
19348,YUBACT_6_UNITA1,53,0.0,PGE_valley
19349,YUBACT_6_UNITA1,54,0.0,PGE_valley
19350,YUBACT_6_UNITA1,55,0.0,PGE_valley
19351,YUBACT_6_UNITA1,56,0.0,PGE_valley
19352,YUBACT_6_UNITA1,57,0.0,PGE_valley
19353,YUBACT_6_UNITA1,58,0.0,PGE_valley
19354,YUBACT_6_UNITA1,59,0.0,PGE_valley
19355,YUBACT_6_UNITA1,60,0.0,PGE_valley
19356,YUBACT_6_UNITA1,61,0.0,PGE_valley
19357,YUBACT_6_UNITA1,62,0.0,PGE_valley
19358,YUBACT_6_UNITA1,63,0.0,PGE_valley
19359,YUBACT_6_UNITA1,64,0.0,PGE_valley
19360,YUBACT_6_UNITA1,65,-0.0,PGE_valley
19361,YUBACT_6_UNITA1,66,-0.0,PGE_valley
19362,YUBACT_6_UNITA1,67,-0.0,PGE_valley
19363,YUBACT_6_UNITA1,68,0.0,PGE_valley
19364,YUBACT_6_UNITA1,69,0.0,PGE_valley
19365,YUBACT_6_UNITA1,70,0.0,PGE_valley
19366,YUBACT_6_UNITA1,71,0.0,PGE_valley
19367,YUBACT_6_UNITA1,72,0.0,PGE_valley
19368,PITTSP_7_UNIT_5,49,0.0,PGE_bay
19369,PITTSP_7_UNIT_5,50,0.0,PGE_bay
19370,PITTSP_7_UNIT_5,51,0.0,PGE_bay
19371,PITTSP_7_UNIT_5,52,0.0,PGE_bay
19372,PITTSP_7_UNIT_5,53,0.0,PGE_bay
19373,PITTSP_7_UNIT_5,54,0.0,PGE_bay
19374,PITTSP_7_UNIT_5,55,0.0,PGE_bay
19375,PITTSP_7_UNIT_5,56,0.0,PGE_bay
19376,PITTSP_7_UNIT_5,57,0.0,PGE_bay
19377,PITTSP_7_UNIT_5,58,0.0,PGE_bay
19378,PITTSP_7_UNIT_5,59,0.0,PGE_bay
19379,PITTSP_7_UNIT_5,60,0.0,PGE_bay
19380,PITTSP_7_UNIT_5,61,0.0,PGE_bay
19381,PITTSP_7_UNIT_5,62,0.0,PGE_bay
19382,PITTSP_7_UNIT_5,63,0.0,PGE_bay
19383,PITTSP_7_UNIT_5,64,0.0,PGE_bay
19384,PITTSP_7_UNIT_5,65,0.0,PGE_bay
19385,PITTSP_7_UNIT_5,66,0.0,PGE_bay
19386,PITTSP_7_UNIT_5,67,0.0,PGE_bay
19387,PITTSP_7_UNIT_5,68,0.0,PGE_bay
19388,PITTSP_7_UNIT_5,69,0.0,PGE_bay
19389,PITTSP_7_UNIT_5,70,0.0,PGE_bay
19390,PITTSP_7_UNIT_5,71,0.0,PGE_bay
19391,PITTSP_7_UNIT_5,72,0.0,PGE_bay
19392,KELSO_2_UNITS,49,-0.0,PGE_bay
19393,KELSO_2_UNITS,50,-0.0,PGE_bay
19394,KELSO_2_UNITS,51,-0.0,PGE_bay
19395,KELSO_2_UNITS,52,-0.0,PGE_bay
19396,KELSO_2_UNITS,53,-0.0,PGE_bay
19397,KELSO_2_UNITS,54,-0.0,PGE_bay
19398,KELSO_2_UNITS,55,-0.0,PGE_bay
19399,KELSO_2_UNITS,56,-0.0,PGE_bay
19400,KELSO_2_UNITS,57,-0.0,PGE_bay
19401,KELSO_2_UNITS,58,-0.0,PGE_bay
19402,KELSO_2_UNITS,59,-0.0,PGE_bay
19403,KELSO_2_UNITS,60,0.0,PGE_bay
19404,KELSO_2_UNITS,61,0.0,PGE_bay
