,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
638,-0.16806472025263272,2.5251690614355544,-2.0324974763250574,4.635341857082167,-13.332035920585664,0.7737083230215009,-38.66342783213691,19.41913983077742,9.202823573683904,184.6497589101207,71.82210570452493,642.7007119428573,188.98963215073815,8.280297534057649,-17.547321271008002,70.92570133487199,-334.72160504294163,163.56034937330583,1024.686364909424,430.3095880967942,2902.647226446308,0.10344214338132868,0.0,0.0,0.0,462.51855090868037
639,1.0420012655663229,2.2661773628267796,0.0907364944787972,6.373595053487978,-10.95602951889713,0.6290899448866409,-55.93058977658641,5.773257787528423,9.222558005936264,129.44519181328047,74.13894782402575,667.5393868005519,193.18940175408787,7.360264474717909,1.9497023634453332,54.44801314596234,-277.34075846415163,109.40129328942974,1032.1901706736103,374.8573215894754,2883.920470146654,0.0900947700418024,0.0,0.0,0.0,539.6049760601272
640,-0.6162373075929867,2.5899169860877485,-0.1814729889575944,6.373595053487978,-15.7080423222742,0.7086300528608138,-9.759700229471454,10.496832340960767,9.071260692001504,195.8810329056847,71.82210570452493,636.4910432284332,202.8811777618181,11.960429771416605,1.9497023634453332,70.92570133487199,-253.4320723896558,174.3921605900811,1027.1876334974859,393.7110922019637,2883.920470146654,0.09449333625596447,0.0,0.0,0.0,770.8642515144674
641,-2.3304974541698398,2.460421136783361,-0.7894075019655357,6.373595053487978,-21.51605797084617,0.41939329659109387,-15.39029651570499,22.043347916017613,8.992322962992064,285.3505037178051,71.82210570452493,580.6040247986198,188.6665729504805,6.44023141537817,48.742559086133326,65.19433153003385,-157.79732809167248,149.47899479149808,1030.522658281569,388.16586555123183,2865.1937138470007,0.093431613376684,0.0,0.0,0.0,231.25927545434018
642,-1.4565609088561502,2.5899169860877485,4.146657797681033,11.008936910570148,-17.556047301365282,0.4121623776843509,-13.888804172709376,22.043347916017613,8.966010386655583,231.85918180672886,69.50526358502414,611.6523683707384,167.99078413398948,11.040396712076864,52.641963813024,72.35854378608154,-114.76169315757997,177.64170395511363,1023.0188525173828,383.72968423064634,2846.4669575473467,0.0922182158003634,0.0,0.0,0.0,462.51855090868037
643,-4.929898460743893,2.3309252874789737,4.273688889951348,4.0559241249468965,-12.144032719741395,0.3470841075236639,-13.513431086960473,33.589863491074446,8.972588530739703,154.19206671876057,62.55473722652172,537.1363437976537,174.77502733940057,6.44023141537817,50.69226144957866,55.164434371567104,-105.19821872778164,116.98356114117242,1038.0264640457553,388.16586555123183,2865.1937138470007,0.09312826398260383,0.0,0.0,0.0,539.6049760601272
644,-3.0251649645473884,2.3956732121311672,3.1122617606227445,1.7382531964058128,-11.616031297143946,0.27477491845623386,-14.264177258458275,33.06502187402641,9.229136150020382,149.24269173766456,108.8915796165378,686.1683929438233,231.63344658475086,2.760099178019216,107.23362998949335,74.50780746289584,-416.01113769622737,203.63805087537415,1048.8652945940241,394.8201375321102,2865.1937138470007,0.09479668565004462,0.0,0.0,0.0,308.345700605787
645,-0.9075494893642164,2.071933588870199,1.7149197456492673,0.0,-11.484030941494582,0.20969664829554693,-16.141042687202788,31.4904970228823,9.255448726356862,150.1944946186446,76.45578994352654,589.9185278702553,249.72476179918044,2.760099178019216,165.72470089285338,67.34359520684815,-530.7728308538074,149.47899479149808,1043.0290012218793,362.6578229578652,2883.920470146654,0.08706127610100098,0.0,0.0,0.0,-154.1728503028935
646,0.436968272656845,2.3309252874789737,-0.2722094834363916,-1.2167772374840686,-11.35203058584522,0.6869372961405849,-14.264177258458275,25.717239235353883,9.058104403833264,163.3293743761686,69.50526358502414,509.1928345827467,177.0364417412043,3.6801322373589542,79.93779690125866,67.34359520684815,33.47216050429416,157.06126264324075,1057.202856554231,393.7110922019637,2883.920470146654,0.09464501095300457,0.0,0.0,0.0,385.4321257572337
647,2.7898743561937027,2.1366815135223924,-3.4116921924027745,1.8541367428328663,-13.992037698832483,0.5423189180057248,-14.639550344207176,16.270090128489187,9.077838836085624,185.41120121490468,69.50526358502414,468.82998793899236,185.1129217476461,8.280297534057649,79.93779690125866,70.20928010926723,549.8997797134042,170.05943610337098,1038.860220241776,388.16586555123183,2883.920470146654,0.09327993867964393,0.0,0.0,0.0,925.0371018173607
648,5.702996173906004,2.9784045340009118,-3.8744483142446398,5.388584908858019,-16.896045523118467,0.188003891575318,-12.387311829713767,-20.468823064873494,9.900106846600623,138.96322062308053,143.64421140904992,714.1119021587301,243.2635777940271,42.32152072962798,206.66845052520526,135.4036116393011,-76.50779543838667,360.6993135186149,1394.8741159426093,466.90808399162455,2902.647226446308,0.11193592641557268,0.0,0.0,0.0,1387.5556527260417
649,4.47052155872003,2.8489086846965237,-3.5750178824646097,4.4035747642280585,-11.35203058584522,1.3811055111879127,-12.011938743964865,-21.518506298969573,10.314529923900187,65.67439878762025,152.91157988705308,698.5877303726708,193.18940175408787,79.12284310321752,239.813390703776,174.8067790475633,43.03563493409249,439.77153540107406,1414.0505084510849,449.1633587092826,2902.647226446308,0.10768903489845068,0.0,0.0,0.0,1695.9013533318282
650,2.565788062523526,2.784160760044329,-0.17239933950971467,3.9400405785198416,-3.4320092468834384,1.6124949162036888,-10.510446400969258,-6.298099404576461,9.696184379992905,-5.710817285880022,122.79263233354263,558.8701842981367,191.89716495305717,46.00165296698693,103.33422526260266,125.37371448083435,143.45211644697497,304.37389519138384,1429.0581199794574,432.52767875708696,2902.647226446308,0.10374549277540884,0.0,0.0,0.0,770.8642515144674
651,-1.243678929869482,2.5899169860877485,-0.8619966975485734,3.7662152588792597,-1.5840042677923565,1.3304890788407118,-11.636565658215964,16.270090128489187,9.465949337048704,-47.970865201392186,94.99052689953298,499.8783315111111,215.1574273716096,32.20115707689085,23.396428361344,107.46318384071516,28.690423289395,265.3793748109929,1429.8918761754778,404.8015455034274,2902.647226446308,0.0970718061056457,0.0,0.0,0.0,1002.1235269688077
652,-0.12324746151859732,2.3309252874789737,-0.7077446569346181,2.8391468874628263,3.9600106694808903,1.1858707007058518,-9.759700229471454,12.596198809152922,9.334386455366305,-126.20906201794847,88.04000054103058,506.0880002255348,174.4519681391429,22.08079342415373,25.34613072478933,85.25412584696734,229.52338631516,196.05578302363156,1258.9718559912371,390.38395621152466,2883.920470146654,0.09373496277076412,0.0,0.0,0.0,847.9506766659141
653,-0.23529060835368576,-0.19424377395658116,-0.97088049092313,2.3176709285410837,-0.6600017782468152,1.258179889773282,-9.759700229471454,14.695565277345073,9.321230167198065,-26.840841243636103,83.40631630202897,506.0880002255348,247.46334739737682,21.16076036481399,9.748511817226667,116.06023854797236,105.19821872778164,314.1225252864815,1354.8538185336165,398.1472735225492,2883.920470146654,0.09555505913524498,0.0,0.0,0.0,308.345700605787
654,-0.12324746151859732,-4.20861510239259,-2.232117764178411,2.7812051142493,-1.5840042677923565,1.258179889773282,-17.6425350301984,14.695565277345073,9.360699031702783,3.4264903715280135,60.23789510702092,499.8783315111111,235.83321618810055,16.560595068115298,33.144940178570664,103.16465648708656,133.88864201717664,265.3793748109929,1323.1710830848301,394.8201375321102,2883.920470146654,0.09479668565004462,0.0,0.0,0.0,1079.2099521202545
655,1.5686040556912386,4.3381109516969785,-2.7311684838117967,1.912078516046394,-10.164027385000953,0.8821721066226457,-10.510446400969258,23.61787276716173,9.301495734945702,146.00656194233255,57.92105298752011,459.5154848673568,193.8355201546032,22.08079342415373,62.39047563025067,104.59749893829607,81.2895326532858,268.6289181760256,1331.508645045037,403.6925001732811,2865.1937138470007,0.0970718061056457,0.0,0.0,0.0,1156.2963772717012
656,0.7058718250610573,4.985590198218916,-1.5425204061395523,3.3606228463845707,-13.86003734318312,1.4534147002553426,-6.005969371982433,12.07135719210488,9.551465210142263,128.11266777990843,62.55473722652172,465.72515358178055,209.66542096722915,24.840892602172946,17.547321271008002,173.37393659635376,903.7483336159423,609.8309715044451,1310.6647401445198,388.16586555123183,2902.647226446308,0.09312826398260383,0.0,0.0,0.0,1002.1235269688077
657,2.005572328348084,5.633069444740853,-0.08166284503091749,3.9400405785198416,-1.9800053347404452,3.6299212911849854,4.504477028986824,-7.872624255720575,9.702762524077023,62.43826899228824,44.02000027051529,484.35415972505166,294.9530498352546,50.601818263685615,79.93779690125866,186.98593988284438,1386.703792320758,715.9827214288423,1329.8411326529954,420.3281801254768,2902.647226446308,0.10086367353164748,0.0,0.0,0.0,2775.1113054520833
658,2.1400241045501898,6.539540389871564,0.7349656052782573,6.953012785623251,-4.092011025130254,3.1309878866197183,73.19775172103591,18.894298213729385,9.722496956329383,113.07418226042442,55.604210868019315,518.5073376543821,252.63229460149952,150.88542173171712,208.61815288865063,204.89647052296357,487.73719591971496,606.5814281394125,1277.3144923036925,462.4719026710391,2902.647226446308,0.11117755293037232,0.0,0.0,0.0,5087.704059995484
659,2.1960456779677338,11.525130588090482,-4.627561218418657,6.431536826701507,-6.732018138117514,11.873168844872005,-70.5701401207936,-19.41913983077742,13.675961550885516,264.22047976004905,1172.3221124674071,1819.432933326156,811.8477702475299,320.17150465022905,577.1118995798187,462.09169051507513,1668.8262879998088,2220.521299438921,456.8983954193364,1105.7181941559377,2902.647226446308,0.2654307198201249,0.0,0.0,0.0,7708.642515144674
660,18.173398416651352,24.668959292485805,-16.876987973056277,41.71807671373951,23.10006223863853,35.32303885943954,-62.68730532006664,-146.95565277345077,31.53562273927136,-99.9393025029004,3832.056865654331,8289.907733755694,2001.674804796536,2113.3159373033795,5636.589532720458,2996.073565479139,2051.365265191742,7452.286117141352,858.7688819013074,2867.9912237585304,2921.3739827459613,0.688451449864884,0.0,0.0,0.0,32530.471413910524
661,45.713603908716095,17.09345210817914,6.533027602473399,37.66215258879261,52.66814190409586,23.254635204085478,-111.4858064674239,-83.97465872768613,27.095375482490354,-377.1043014442773,2312.208435261803,6060.63666527757,1462.1659403662238,1661.5797051675681,3893.555619800331,2152.8457829423264,1802.7149300169854,5062.788562720739,2366.200084306709,2119.385625909726,2902.647226446308,0.5088686085694395,0.0,0.0,0.0,23742.618946645594
662,11.876573564519381,22.92076532687657,4.264615240503469,34.76506392811625,70.48818991675986,33.30561248445825,19.894773544691805,-120.71357192104885,23.79972529634622,-1089.4335775697123,2173.197908091755,4669.670873246652,1712.5368205659195,1130.7206299285388,3166.316638235221,2250.2790696245747,1501.465485478338,6158.967857858393,2499.6010756700193,1615.8790460232708,2902.647226446308,0.3879838750285027,0.0,0.0,0.0,13721.38367695752
663,5.9382867822596905,19.035889847744954,10.071750887146491,28.391468874628274,108.24029163247768,18.13514461811144,-2.6276116002423144,99.71990723912727,19.694963387855328,-941.9041310178116,1246.461060291433,3399.7936211469982,1004.0679944008448,894.272133678226,1967.2496847163413,1393.439283801273,1157.180406005598,3402.2719031890974,3455.085676309727,1307.564444242578,2902.647226446308,0.3139666228729478,0.0,0.0,0.0,10637.92667089965
664,-1.4565609088561502,23.89198419665948,9.890277898188897,20.859038356869753,54.25214617188821,9.501427443460301,38.66342783213691,141.70723660297037,16.22170331143996,-432.11850796492166,750.6568467182608,2518.0206636988264,703.9459973614674,496.81785204345886,1216.614274789888,849.6755735672543,717.2605822348751,2056.9609500656147,3272.493069381196,1013.6674317537883,2902.647226446308,0.2432862140522745,0.0,0.0,0.0,9250.37101817361
665,-4.145596432898274,44.417076311404884,6.533027602473399,26.073797946087193,52.93214261539458,12.560106141012588,46.17088954711495,36.73891319336269,17.642582433609878,-497.2218250239538,732.1221097622541,2452.819142197377,754.666291801922,605.3817530455481,1674.7943301995413,1043.1093044805416,286.90423289394994,2582.303794079213,3393.3877178041957,1026.9759757155448,2902.647226446308,0.2466230573871561,0.0,0.0,0.0,15802.717156046585
666,1.1204314683508847,24.474715518529223,6.533027602473399,16.803114231922855,52.40414119279712,9.147112417029891,-9.759700229471454,78.72624255720575,15.373122724588482,-458.1979069037736,414.714739390644,1872.2151173987577,537.5705092287661,407.5746452875042,1169.8214180672,754.3915505618202,588.1536774325973,1838.1583634867554,3406.7278169405267,849.5287228921245,2902.647226446308,0.203850792821856,0.0,0.0,0.0,8942.025317567819
667,5.1988020131481045,16.64021663561378,3.992405757067077,14.485443303381775,51.87613977019967,7.339382690344144,-7.8828348007269415,57.732577875284214,14.800824189270037,-547.4770171396981,414.714739390644,1695.2395590376814,556.9540612442266,278.7700169799408,852.0199328256108,634.0327846602194,425.57461212602567,1558.6976340939545,3362.53873855143,785.2040937436346,2902.647226446308,0.18868332311784886,0.0,0.0,0.0,7014.864688781654
668,6.352846425549517,17.935175128657654,3.6476070780476473,13.326607839111226,53.85614510494011,7.339382690344144,-14.264177258458275,20.993664681921533,14.471916985064038,-543.4794450395822,340.5757915666183,1493.4253258189096,438.7143939499186,281.53011615796004,738.9371957457812,639.0477332394528,186.48775138106743,1602.0248789610555,3382.548887255927,712.0071019539738,2940.1007390456152,0.17078570886712038,0.0,0.0,0.0,5858.568311509953
669,5.1539847544140684,14.568283046743586,2.0687920741165766,11.588354642705415,40.92011025130254,6.5439816106024145,-6.7567155434802375,40.41280451269896,13.768055568063195,-280.02040758431707,266.43684374259254,1347.4981110299516,458.09794596537904,244.72879378437045,657.0496964810774,500.06201547212777,172.14253973636997,1236.9928409557303,2229.464068159317,695.3714220017782,2921.3739827459613,0.18580150387408745,0.0,0.0,0.0,5087.704059995484
670,5.792630691374074,10.100676245742218,1.7693616423365457,11.008936910570148,27.58807433071687,8.633717174651139,-6.7567155434802375,7.347782638672537,14.077228340016838,-207.3026674774448,361.4273706421255,1350.6029453871636,552.4312324406193,204.247339173422,553.7154712184747,629.7342573065907,95.6347442979833,1780.7497640378467,2122.7432750686685,656.5548354466549,2921.3739827459613,0.1754876244753626,0.0,0.0,0.0,4162.666958178123
671,4.840263943275823,10.424415869003186,1.8419508379195837,11.008936910570148,32.47208748974331,8.358942256194904,-7.132088629229138,13.645882043249,14.011446899175635,-229.95557604476886,289.60526493760057,1210.8853993126293,563.4152452493801,184.00661186794773,345.09731832982396,573.1369804838141,86.07126986818498,1551.1153662422116,1685.8550283538286,618.8472942216782,2902.647226446308,0.1654770944707179,0.0,0.0,0.0,3931.407682723784
672,6.2183946493474105,7.899246807567633,2.6222846904372386,13.326607839111226,29.96408073240541,7.982934473044271,-12.011938743964865,22.043347916017613,13.952243602418553,-219.86646550638082,273.38737010109503,1254.3530803135955,510.1104772068642,217.1278020041783,382.14166323528536,570.2712955813951,989.8196034841274,1493.7067667933031,2025.1938001342482,658.7729261069478,2902.647226446308,0.1759426485664828,0.0,0.0,0.0,4779.358359389697
673,6.91306215972496,11.266138889481706,3.4389131407464135,16.28163827300111,33.660090690587566,8.633717174651139,-2.252238514493412,2.624208085240192,14.156166069026275,-237.76035966880488,328.99158096911424,1167.417718311663,525.6173188192324,297.1706781667356,549.8160664915839,632.5999422090098,339.5033422578408,1616.1062335428633,1871.7826600664418,621.065384881971,2902.647226446308,0.16593211856183812,0.0,0.0,0.0,7014.864688781654
674,6.722588810105307,6.928027937784728,2.840052277186353,13.326607839111226,25.872069707275163,15.011387650398461,-0.3753730857489021,-9.447149106864693,14.432448120559313,-150.00413404244856,556.0421086801931,1269.877252099655,733.9905029854309,234.60843013163338,462.079460136544,775.8841873299632,353.84855390253824,2162.0295188683344,1710.0339580384286,627.7196568628493,2883.920470146654,0.16775221492631898,0.0,0.0,0.0,5010.617634844039
675,9.792571033386732,6.6042883145237585,-2.4771062992711634,17.034881324776965,27.58807433071687,60.631255033040034,-10.885819486718157,-167.94931745537227,19.80679183728537,-520.25545474367,2831.1810700299834,2136.126037761767,2296.304795431533,228.16819871625518,1046.990169170144,2487.414495299753,449.48329820052163,6579.242133069271,1940.9844243361595,623.2834755422638,2883.920470146654,0.1665388173499984,0.0,0.0,0.0,4316.839808481018
