97.433,53.653,32.459,30.462,31.013,30.435,24.571,33.026,25.473,20.199
97.453,53.661,32.48,30.462,31.019,30.473,24.594,33.033,25.482,20.264
97.661,53.738,32.476,30.462,31.018,30.466,24.657,33.052,25.506,20.425
97.435,53.656,32.488,30.462,31.021,30.488,24.601,33.035,25.485,20.268
97.767,53.775,32.493,30.462,31.022,30.496,24.702,33.066,25.523,20.552
97.701,53.75,32.495,30.462,31.023,30.501,24.683,33.06,25.517,20.511
97.578,53.705,32.491,30.462,31.022,30.493,24.643,33.049,25.502,20.409
97.568,53.7,32.481,30.462,31.019,30.475,24.633,33.046,25.499,20.383
97.696,53.746,32.489,30.462,31.021,30.489,24.678,33.059,25.515,20.5
97.625,53.721,32.483,30.462,31.02,30.479,24.654,33.052,25.507,20.44
97.607,53.716,32.492,30.462,31.022,30.495,24.658,33.053,25.508,20.451
97.079,53.545,32.493,30.462,31.023,30.497,24.522,33.011,25.454,20.098
